date,open,close,volume,turn
20200511,4.04,3.99,32746,1311.34
20200512,3.99,3.97,25777,1018.78
20200513,3.95,4.03,46641,1885.72
20200514,4.05,4.04,42616,1725.41
20200515,4.04,4.08,35714,1456.56
20200518,4.11,4.24,111709,4777.07
20200519,4.28,4.41,113874,4956.88
20200520,4.35,4.36,96783,4283.77
20200521,4.38,4.59,186051,8456.42
20200522,4.58,4.56,180479,8282.61
20200525,4.56,4.57,177474,8263.22
20200526,4.55,4.60,156924,7256.40
20200527,4.60,4.57,120926,5523.73
20200528,4.55,4.58,106833,4883.47
20200529,4.27,4.64,133350,6140.24
20200601,4.68,4.76,158814,7603.68
20200602,4.81,5.22,315887,15951.09
20200603,5.27,5.28,393043,21026.63
20200604,5.35,5.34,207235,11030.51
20200605,5.32,5.40,143977,7711.11
20200608,5.41,5.20,179719,9483.77
20200609,5.23,5.14,135938,6986.38
20200610,5.16,5.27,201462,10627.15
20200611,5.31,5.19,109227,5724.07
20200612,5.10,5.19,88209,4581.97
20200615,5.24,5.19,84455,4388.45
20200616,5.23,5.19,59288,3082.46
20200617,5.20,5.23,156805,8283.48
20200618,5.23,5.62,222107,12129.44
20200619,5.70,5.65,245268,14000.29
20200622,5.68,5.80,196878,11423.66
20200623,5.83,5.90,146577,8566.33
20200624,5.90,5.63,210511,12137.78
20200629,5.63,5.63,143952,8137.66
20200630,5.69,5.56,90671,5073.17
20200701,5.65,5.49,110122,6069.87
20200702,5.48,5.43,116350,6340.43
20200703,5.43,5.62,128051,7101.36
20200706,5.56,5.69,174856,9879.07
20200707,5.73,5.67,174327,9855.13
20200708,5.64,5.74,191082,10791.28
20200709,5.83,5.65,230967,13201.98
20200710,5.62,5.63,180105,10223.61
20200713,5.68,5.83,200442,11547.14
20200714,5.95,6.41,511805,32267.76
20200715,6.39,6.21,331383,20714.06
20200716,6.28,6.41,246805,15517.09
20200717,6.30,5.77,438829,25645.54
20200720,5.57,5.73,239697,13280.30
20200721,5.69,5.68,133311,7527.77
20200722,5.76,5.65,128176,7307.97
20200723,5.67,5.71,113894,6415.06
20200724,5.66,5.59,101182,5626.61
20200727,5.53,5.41,78401,4266.94
20200728,5.41,5.34,66870,3615.55
20200729,5.34,5.46,62992,3382.32
20200730,5.47,5.80,196946,11367.38
20200731,6.03,5.84,123505,7203.97
20200803,5.85,6.00,162608,9795.87
20200804,5.99,5.86,160573,9516.84
20200805,5.86,5.90,79087,4643.74
20200806,5.89,5.89,84845,4994.59
20200807,5.88,5.95,113934,6698.37
20200810,5.90,5.94,118413,7077.84
20200811,5.94,5.79,76727,4507.60
20200812,5.78,5.66,80423,4551.10
20200813,5.66,5.69,46636,2663.20
20200814,5.69,5.72,41133,2334.58
20200817,5.75,5.81,71209,4123.62
20200818,5.84,5.79,57815,3355.32
20200819,5.84,5.64,58037,3304.46
20200820,5.78,5.69,84290,4768.00
20200821,5.69,5.63,40191,2266.05
20200824,5.66,5.58,34379,1923.87
20200825,5.56,5.54,36317,2017.76
20200826,5.57,5.43,47473,2598.28
20200827,5.42,5.50,36744,2010.10
20200828,5.49,5.55,38618,2122.79
20200831,5.55,5.49,29610,1637.18
20200901,5.49,5.39,42350,2288.25
20200902,5.39,5.29,50879,2700.34
20200903,5.28,5.21,50502,2655.70
20200904,5.18,5.32,49172,2562.35
20200907,5.30,5.20,58260,3063.94
20200908,5.23,5.21,32542,1693.22
20200909,5.16,5.32,65890,3500.03
20200910,5.40,5.17,38666,2032.99
20200911,5.14,5.21,32398,1681.24
20200914,5.25,5.30,34202,1811.17
20200915,5.30,5.45,57803,3101.33
20200916,5.59,5.46,71496,3916.87
20200917,5.50,5.54,43648,2414.48
20200918,5.54,5.55,32347,1782.16
20200921,5.57,5.52,32284,1784.92
20200922,5.48,5.40,28224,1531.81
20200923,5.44,5.34,32426,1740.35
20200924,5.31,5.19,33688,1752.79
20200925,5.23,5.17,19409,1007.99
20200928,5.18,5.51,110389,5991.09
20200929,5.53,5.43,58787,3215.86
20200930,5.43,5.43,60842,3326.25
20201009,5.48,5.49,52454,2873.87
20201012,5.49,5.54,51387,2828.52
20201013,5.55,5.72,147814,8465.35
20201014,5.73,5.65,39388,2234.02
20201015,5.70,5.62,58451,3321.08
20201016,5.68,5.67,25721,1452.70
20201019,5.67,5.54,33177,1855.52
20201020,5.52,5.58,19525,1086.54
20201021,5.60,5.53,38099,2101.54
20201022,5.53,5.43,31159,1696.30
20201023,5.48,5.39,23112,1250.86
20201026,5.38,5.39,19756,1063.18
20201027,5.36,5.43,20248,1089.03
20201028,5.36,5.41,18609,1002.92
20201029,5.40,5.44,31598,1719.02
20201030,5.45,5.30,29076,1562.23
20201102,5.30,5.24,21699,1143.93
20201103,5.24,5.36,21016,1115.60
20201104,5.42,5.43,21128,1142.74
20201105,5.44,5.44,19843,1078.59
20201106,5.44,5.40,13662,737.61
20201109,5.39,5.41,41433,2236.46
20201110,5.41,5.33,31445,1679.98
20201111,5.33,5.26,30781,1624.37
20201112,5.29,5.23,25104,1322.32
20201113,5.22,5.20,17371,907.04
20201116,5.25,5.21,46487,2438.59
20201117,5.17,5.22,28137,1461.00
20201118,5.21,5.23,26154,1360.91
20201119,5.23,5.16,26545,1376.22
20201120,5.15,5.20,18019,934.75
20201123,5.19,5.27,34345,1807.69
20201124,5.24,5.23,13829,726.27
20201125,5.25,5.16,25310,1313.85
20201126,5.15,5.15,24574,1262.78
20201127,5.16,5.20,24921,1285.65
20201130,5.20,5.14,23415,1210.18
20201201,5.19,5.14,21088,1085.00
20201202,5.14,5.12,35884,1839.69
20201203,5.15,5.12,18210,933.73
20201204,5.14,5.08,23402,1191.94
20201207,5.09,5.07,18997,965.20
20201208,5.04,5.07,9924,503.54
20201209,5.09,4.95,22183,1111.73
20201210,4.97,4.86,29330,1438.40
20201211,4.86,4.73,30666,1471.57
20201214,4.78,4.77,22028,1050.13
20201215,4.79,4.62,36355,1692.30
20201216,4.61,4.69,42933,1996.17
20201217,4.65,4.71,19270,903.48
20201218,4.71,4.85,43828,2127.97
20201221,4.87,5.21,99424,5118.63
20201222,5.29,5.19,64315,3363.30
20201223,5.19,5.31,64102,3389.17
20201224,5.31,5.16,41791,2184.43
20201225,5.15,5.12,28124,1449.78
20201228,5.15,4.93,50144,2510.37
20201229,4.93,4.78,54422,2632.94
20201230,4.75,4.78,25674,1230.42
20201231,4.81,4.89,29149,1412.03
20210104,4.89,4.85,45858,2240.52
20210105,4.85,4.72,43490,2071.63
20210106,4.70,4.64,41710,1940.61
20210107,4.64,4.52,62241,2814.07
20210108,4.51,4.43,34337,1529.22
20210111,4.32,4.33,50102,2163.44
20210112,4.31,4.34,23597,1027.54
20210113,4.32,4.19,43760,1859.29
20210114,4.19,4.25,26032,1102.27
20210115,4.28,4.30,33251,1435.33
20210118,4.30,4.35,19722,859.58
20210119,4.36,4.56,44607,1998.61
20210120,4.63,4.57,69660,3254.93
20210121,4.57,4.48,46145,2066.56
20210122,4.46,4.47,32702,1466.43
20210125,4.49,4.31,33099,1447.01
20210126,4.28,4.26,20126,864.81
20210127,4.26,4.27,14598,626.87
20210128,4.28,4.20,18981,806.01
20210129,4.20,4.17,19986,836.72
20210201,4.17,4.18,15658,654.17
20210202,4.22,4.12,18136,754.02
20210203,4.17,4.05,28678,1166.01
20210204,4.00,3.99,21316,853.88
20210205,3.99,3.90,35245,1395.98
20210208,3.90,3.97,27144,1075.62
20210209,3.93,3.97,19357,769.55
20210210,3.94,4.06,33654,1359.31
20210218,4.05,4.13,36246,1487.86
20210219,4.10,4.25,62897,2659.41
20210222,4.25,4.42,70538,3080.01
20210223,4.40,4.25,55663,2393.31
20210224,4.28,4.26,34368,1472.86
20210225,4.27,4.20,22677,960.40
20210226,4.18,4.23,25985,1095.56
20210301,4.24,4.45,52012,2286.41
20210302,4.46,4.50,34897,1562.68
20210303,4.52,4.47,27796,1243.97
20210304,4.43,4.37,32775,1451.09
20210305,4.34,4.81,118028,5613.30
20210308,4.86,4.63,129456,6106.26
20210309,4.57,4.70,91018,4278.37
20210310,4.69,4.54,51426,2367.80
20210311,4.59,4.64,27918,1287.70
20210312,4.69,4.67,36184,1677.89
20210315,4.65,4.73,46543,2224.92
20210316,4.76,4.76,23425,1113.45
20210317,4.78,4.78,35762,1707.53
20210318,4.79,4.81,42350,2038.00
20210319,4.82,4.86,35068,1700.76
20210322,4.82,4.78,26816,1283.71
20210323,4.76,4.65,36910,1731.58
20210324,4.68,4.64,17846,833.16
20210325,4.64,4.55,30483,1401.64
20210326,4.56,4.75,53233,2521.81
20210329,4.74,4.75,39849,1902.72
20210330,4.73,4.69,18318,859.97
20210331,4.65,4.65,16405,767.63
20210401,4.65,4.75,21889,1034.00
20210402,4.72,4.67,22542,1058.64
20210406,4.60,4.70,20081,945.42
20210407,4.72,4.71,13284,623.88
20210408,4.70,4.67,23726,1109.66
20210409,4.65,4.66,14934,693.46
20210412,4.68,4.60,16845,775.68
20210413,4.60,4.46,32238,1448.95
20210414,4.45,4.44,38010,1676.44
20210415,4.40,4.56,37230,1702.27
20210416,4.53,4.70,45400,2131.78
20210419,4.75,4.73,37086,1747.22
20210420,4.71,4.76,35652,1700.58
20210421,4.72,4.67,23127,1088.38
20210422,4.68,4.68,25432,1191.30
20210423,4.69,4.61,18696,864.55
20210426,4.62,4.59,32200,1488.61
20210427,4.62,4.58,15274,696.83
20210428,4.60,4.52,20513,929.85
20210429,4.52,4.53,18877,857.01
20210430,4.54,4.46,21647,971.79
20210506,4.46,4.48,25238,1134.77
20210507,4.47,4.58,29896,1354.59
20210510,4.57,4.49,30660,1394.16
20210511,4.47,4.64,35588,1632.39
