date,open,close,volume,turn
20200511,7.39,7.47,60989,4527.58
20200512,7.46,7.30,38454,2816.13
20200513,7.34,7.50,38967,2879.73
20200514,7.49,7.62,60539,4593.34
20200515,7.58,7.53,40195,3054.22
20200518,7.51,7.47,26786,1989.89
20200519,7.51,7.39,29781,2212.19
20200520,7.33,7.26,26815,1963.49
20200521,7.24,7.20,18305,1329.85
20200522,7.20,7.21,21867,1569.79
20200525,7.22,7.55,48770,3630.08
20200526,7.53,7.69,63058,4846.44
20200527,7.69,7.76,55834,4342.22
20200528,7.72,7.73,40607,3115.72
20200529,7.72,7.82,52839,4109.29
20200601,7.70,7.86,49143,3831.88
20200602,7.82,7.74,39291,3054.40
20200603,7.79,7.69,43768,3364.04
20200604,7.71,7.82,43197,3357.01
20200605,7.80,7.66,28276,2176.25
20200608,7.68,7.99,61181,4795.96
20200609,7.94,7.92,51761,4078.37
20200610,7.88,7.78,32016,2495.47
20200611,7.72,7.63,34862,2690.47
20200612,7.48,7.71,27369,2085.47
20200615,7.61,7.70,33385,2586.97
20200616,7.74,7.93,43032,3372.99
20200617,7.94,8.23,83824,6826.95
20200618,8.30,8.14,48831,4004.81
20200619,8.16,8.11,41320,3346.99
20200622,8.12,8.29,58507,4810.15
20200623,8.30,8.70,108344,9365.47
20200624,8.66,9.20,112985,10095.95
20200629,9.18,8.92,135072,12354.78
20200630,8.91,9.44,100864,9206.44
20200701,9.41,10.38,157883,15581.22
20200702,10.29,10.80,141886,14831.71
20200703,10.68,11.66,147030,16414.22
20200706,11.85,11.58,193453,22864.40
20200707,11.45,12.50,205958,24430.24
20200708,12.50,12.15,174866,21352.03
20200709,11.85,11.79,183510,21484.97
20200710,11.50,11.30,104697,12042.10
20200713,11.50,11.72,94715,10987.92
20200714,11.93,11.30,86464,9914.16
20200715,11.40,10.88,64208,7156.72
20200716,10.89,10.62,66122,7173.23
20200717,10.64,10.43,61162,6393.41
20200720,10.52,11.13,74974,8128.03
20200721,11.10,10.90,56750,6170.05
20200722,10.87,10.98,43332,4727.97
20200723,10.88,10.70,59653,6334.48
20200724,10.62,10.41,62252,6628.17
20200727,10.62,10.18,31304,3229.86
20200728,10.29,10.28,27583,2838.45
20200729,10.37,11.00,86515,9363.38
20200730,10.91,10.90,42057,4600.56
20200731,10.86,10.97,36260,3953.24
20200803,11.08,11.08,43804,4856.02
20200804,11.16,10.85,39785,4348.42
20200805,10.82,11.13,48514,5372.54
20200806,11.12,10.89,31805,3487.50
20200807,10.83,10.39,46393,4862.33
20200810,10.37,10.57,23879,2514.71
20200811,10.75,10.18,34354,3546.97
20200812,10.20,10.10,33744,3345.38
20200813,10.15,10.01,22489,2272.43
20200814,10.24,10.23,26290,2662.63
20200817,10.20,10.52,34849,3619.43
20200818,10.57,10.53,25392,2680.74
20200819,10.45,10.36,27390,2825.01
20200820,10.37,10.27,17474,1783.87
20200821,10.20,10.22,27877,2856.14
20200824,10.23,10.55,52765,5424.11
