date,open,close,volume,turn
20200511,4.20,4.23,705582,29906.59
20200512,4.24,4.22,592203,25063.17
20200513,4.21,4.16,645922,26917.25
20200514,4.15,4.16,502422,20925.18
20200515,4.17,4.14,424473,17649.71
20200518,4.15,4.24,1209165,51251.13
20200519,4.25,4.21,626826,26388.92
20200520,4.20,4.17,468561,19564.70
20200521,4.17,4.13,407952,16931.25
20200522,4.13,4.09,443080,18227.54
20200525,4.09,4.09,274727,11242.84
20200526,4.09,4.10,364979,14950.21
20200527,4.10,4.07,280407,11440.57
20200528,4.07,4.07,330217,13454.86
20200529,4.06,4.06,367324,14912.88
20200601,4.06,4.11,515458,21107.90
20200602,4.10,4.13,522625,21613.41
20200603,4.14,4.11,422780,17469.48
20200604,4.12,4.10,308208,12647.68
20200605,4.10,4.10,294590,12047.13
20200608,4.10,4.09,355151,14535.53
20200609,4.09,4.09,298278,12179.42
20200610,4.08,4.06,442902,18008.72
20200611,4.05,4.05,466147,18939.08
20200612,4.02,4.08,793548,32054.77
20200615,4.06,4.03,575616,23264.53
20200616,4.03,4.04,496544,20042.31
20200617,4.06,4.07,714054,29155.41
20200618,4.06,4.06,504301,20379.83
20200619,4.04,4.05,564645,22876.76
20200622,4.06,4.06,523191,21210.38
20200623,4.06,4.03,391776,15817.45
20200624,4.03,4.01,450553,18092.88
20200629,4.00,4.01,448520,17981.21
20200630,4.02,4.00,407343,16339.59
20200701,4.01,4.02,554576,22197.89
20200702,4.02,4.10,1215275,49408.05
20200703,4.12,4.21,1670672,69763.77
20200706,4.30,4.45,2712394,118740.99
20200707,4.53,4.40,2455582,109921.32
20200708,4.37,4.84,4142287,192560.53
20200709,5.02,5.05,5091840,258570.27
20200710,4.99,4.81,2840948,138045.84
20200713,4.76,4.85,2143694,103633.88
20200714,4.84,4.98,3075680,153678.14
20200715,4.94,4.77,2069812,99917.97
20200716,4.74,4.55,1867402,87536.53
20200717,4.57,4.61,1482771,68651.94
20200720,4.70,5.07,3359503,165779.17
20200721,5.11,4.88,2877159,141039.23
20200722,4.81,4.91,2002698,98657.84
20200723,4.99,5.18,5164991,263677.09
20200724,5.15,5.06,5448795,281985.25
20200727,5.01,4.90,2522288,123550.07
20200728,4.85,4.95,1949861,96535.94
20200729,4.90,4.95,1650462,80883.94
20200730,4.93,4.85,1613153,79202.66
20200731,4.82,4.79,1648896,79055.98
20200803,4.82,5.02,2725266,135687.14
20200804,4.98,4.90,1873883,91885.96
20200805,4.86,4.93,1650379,81404.98
20200806,4.91,4.97,2435346,121191.14
20200807,4.93,5.08,3904087,196560.39
20200810,5.02,5.06,2900780,148337.80
20200811,5.01,5.19,5143634,267663.34
20200812,5.08,4.98,3023732,151469.08
20200813,4.99,4.98,1417356,70828.07
20200814,4.98,5.06,1616446,81655.03
20200817,5.05,5.16,2493535,127296.06
20200818,5.16,5.11,1752607,90154.81
20200819,5.13,5.19,3256268,169519.61
20200820,5.11,5.05,2219753,112618.62
20200821,5.04,5.06,997275,50338.42
20200824,5.05,5.03,796166,40139.09
20200825,5.01,4.88,1638578,80868.30
20200826,4.86,4.78,1126951,54559.40
20200827,4.76,4.82,850794,40653.96
20200828,4.79,4.88,902964,43882.49
20200831,4.88,4.85,916997,44835.05
20200901,4.90,4.91,971408,47787.58
20200902,4.89,4.82,932388,45068.96
20200903,4.81,4.78,790278,37780.41
20200904,4.74,4.72,728782,34435.73
20200907,4.72,4.63,773376,36313.62
20200908,4.67,4.66,587906,27292.26
20200909,4.61,4.69,1038143,48530.30
20200910,4.70,4.52,929164,42590.11
20200911,4.52,4.49,570250,25567.46
20200914,4.47,4.48,396986,17806.92
20200915,4.48,4.49,419962,18877.44
20200916,4.50,4.47,391643,17523.27
20200917,4.47,4.42,607688,26804.32
20200918,4.41,4.50,610066,27237.17
20200921,4.52,4.55,950010,43570.59
20200922,4.51,4.46,546983,24539.81
20200923,4.47,4.44,374185,16648.91
20200924,4.41,4.33,651088,28287.42
20200925,4.34,4.33,445899,19334.70
20200928,4.34,4.30,269182,11612.01
20200929,4.31,4.35,570219,24868.20
20200930,4.35,4.34,497455,21610.28
20201009,4.36,4.40,634861,27922.85
20201012,4.41,4.49,820771,36659.41
20201013,4.49,4.46,434504,19335.28
20201014,4.46,4.40,610655,27058.10
20201015,4.39,4.35,476592,20817.12
20201016,4.35,4.35,353668,15380.13
20201019,4.36,4.33,479427,20900.21
20201020,4.32,4.33,425262,18306.47
20201021,4.32,4.29,391581,16772.30
20201022,4.27,4.27,326669,13924.18
20201023,4.28,4.28,373797,16029.90
20201026,4.27,4.25,251604,10723.13
20201027,4.25,4.28,362735,15533.64
20201028,4.27,4.26,384737,16307.47
20201029,4.22,4.21,381759,16056.90
20201030,4.21,4.16,529126,22282.73
20201102,4.13,4.05,654415,26599.92
20201103,4.06,4.15,592045,24370.07
20201104,4.15,4.23,804793,33709.24
20201105,4.27,4.28,598655,25634.08
20201106,4.29,4.28,478065,20415.25
20201109,4.28,4.33,599618,25856.82
20201110,4.35,4.27,559384,24125.02
20201111,4.27,4.30,549677,23635.16
20201112,4.31,4.25,412363,17589.19
20201113,4.25,4.22,549414,23248.46
20201116,4.23,4.28,493312,21023.37
20201117,4.28,4.26,371126,15786.13
20201118,4.26,4.28,509017,21804.08
20201119,4.29,4.32,711397,30672.62
20201120,4.32,4.29,716211,30677.24
20201123,4.29,4.35,997381,43128.73
20201124,4.34,4.35,667530,29055.25
20201125,4.35,4.25,872601,37592.23
20201126,4.25,4.36,1271756,55023.64
20201127,4.35,4.37,876741,38117.08
20201130,4.34,4.34,1068322,46945.98
20201201,4.35,4.38,833179,36322.12
20201202,4.38,4.38,812948,35559.82
20201203,4.37,4.33,672207,29136.37
20201204,4.32,4.32,654833,28171.26
20201207,4.31,4.29,589208,25395.41
20201208,4.29,4.23,617821,26309.40
20201209,4.24,4.22,1180701,50339.90
20201210,4.20,4.20,933248,39051.66
20201211,4.18,4.11,1707414,70147.56
20201214,4.08,4.08,971782,39596.09
20201215,4.08,4.06,744077,30244.61
20201216,4.06,4.04,638664,25879.94
20201217,4.04,4.08,631111,25530.67
20201218,4.07,4.06,648665,26480.87
20201221,4.06,4.08,607665,24752.99
20201222,4.07,4.02,753248,30465.45
20201223,4.02,4.08,742790,30047.24
20201224,4.08,4.12,1429317,59106.08
20201225,4.08,4.10,752812,30656.89
20201228,4.09,4.07,536153,21831.22
20201229,4.07,4.07,622864,25439.59
20201230,4.07,4.08,735485,29924.63
20201231,4.08,4.19,1567744,64968.84
20210104,4.22,4.28,1730382,73664.95
20210105,4.25,4.24,1330757,56686.05
20210106,4.26,4.34,2267619,98369.51
20210107,4.30,4.33,1815752,78030.30
20210108,4.30,4.25,1235161,52580.49
20210111,4.26,4.22,1139262,48398.31
20210112,4.20,4.44,2407267,104592.22
20210113,4.41,4.57,3327111,150397.83
