date,open,close,volume,turn
20200511,96.70,93.68,329390,310254.16
20200512,93.68,95.44,182856,173215.42
20200513,95.44,95.70,224920,214488.78
20200514,95.46,97.20,222617,215570.64
20200515,97.80,94.83,253661,242629.78
20200518,94.95,97.20,301163,290978.75
20200519,99.00,97.94,185348,182254.83
20200520,98.52,97.90,193246,190317.53
20200521,98.30,99.74,270699,269644.41
20200522,99.77,95.88,284478,275387.44
20200525,80.60,80.95,199368,161206.28
20200526,80.65,81.50,211371,171535.67
20200527,81.13,79.87,311442,247382.58
20200528,79.71,78.50,231917,182125.95
20200529,78.10,78.70,173190,136491.81
20200601,79.80,80.22,261484,210127.05
20200602,80.27,80.40,176093,141053.16
20200603,80.66,80.17,209538,168175.83
20200604,80.58,81.20,209798,169244.20
20200605,81.20,82.30,185789,151541.62
20200608,82.52,80.30,330383,266655.31
20200609,80.30,82.97,352700,289605.53
20200610,83.01,84.54,319125,268899.69
20200611,84.35,84.46,221179,186895.33
20200612,83.11,85.84,233958,198584.61
20200615,85.10,84.24,254782,216319.39
20200616,85.10,87.14,274286,237070.20
20200617,87.30,89.65,331274,294785.59
20200618,89.60,89.30,214876,190611.77
20200619,89.50,92.98,334485,308470.19
20200622,92.90,93.23,292778,274204.66
20200623,92.27,94.50,254531,238235.36
20200624,94.00,92.95,310913,288347.97
20200629,92.40,92.23,271306,249686.12
20200630,92.88,92.30,257669,238114.58
20200701,92.40,91.05,420680,380687.19
20200702,90.98,91.20,345271,313350.09
20200703,91.32,91.88,299107,273224.88
20200706,92.00,93.13,496528,458614.16
20200707,93.47,97.29,474944,457286.09
20200708,97.97,97.06,358710,349828.97
20200709,97.10,98.51,282675,277533.66
20200710,98.60,99.35,293976,293040.09
20200713,99.58,99.82,323715,323575.81
20200714,99.80,98.43,332263,326072.59
20200715,99.90,102.99,478900,491146.41
20200716,103.30,96.35,475574,470682.41
20200717,95.91,96.33,366632,352978.50
20200720,96.46,96.49,256361,245439.20
20200721,97.40,99.30,324189,320392.19
20200722,98.99,99.37,301276,300706.88
20200723,98.81,99.37,345556,343033.62
20200724,98.11,94.79,444160,425362.69
20200727,94.78,95.39,249829,238371.28
20200728,95.40,94.60,285202,270849.38
20200729,94.24,95.85,266037,254059.70
20200730,95.86,94.97,272996,260255.89
20200731,94.87,94.38,560034,525421.81
20200803,92.70,93.20,639978,593185.56
20200804,93.50,93.98,407385,385760.91
20200805,93.89,92.79,383115,355944.44
20200806,93.01,91.00,477497,436318.72
20200807,91.30,91.20,329883,298796.47
20200810,91.32,90.79,287939,261224.95
20200811,91.47,91.78,350843,324024.16
20200812,91.78,90.01,353339,317571.19
20200813,90.93,88.88,263858,235770.78
20200814,88.98,89.50,242375,215435.72
20200817,89.98,90.90,343677,310412.75
20200818,91.20,93.40,449291,419879.22
20200819,93.80,92.73,327704,307710.38
20200820,92.73,91.70,203114,186923.98
20200821,93.09,91.80,205669,189205.95
20200824,92.98,92.42,177433,164150.69
20200825,92.99,93.99,249792,234776.55
20200826,94.03,94.58,268723,255145.50
20200827,94.58,94.11,213100,199448.53
20200828,93.30,95.39,281548,266368.06
20200831,95.80,94.87,272986,261773.06
20200901,94.49,93.99,209669,197387.27
20200902,95.00,94.70,273407,257109.66
20200903,94.70,95.00,196908,187163.02
20200904,93.88,93.51,254465,237005.80
20200907,93.00,91.60,233966,216111.20
20200908,91.62,92.33,205176,189155.11
20200909,91.54,90.30,210803,191341.11
20200910,91.50,90.74,162648,148265.73
20200911,89.60,91.81,183390,167100.62
20200914,92.10,91.36,154824,142203.94
20200915,91.30,91.10,148881,135109.58
20200916,91.40,89.74,195171,175960.91
20200917,89.08,86.29,423045,367680.84
20200918,86.40,88.98,297717,260430.00
20200921,88.80,88.50,168298,149269.22
20200922,88.00,89.30,204940,183396.23
20200923,89.45,89.84,155195,139597.19
20200924,89.55,87.86,173027,152407.36
20200925,88.30,88.45,141113,124179.73
20200928,88.49,88.58,145685,129397.52
20200929,89.28,89.89,177814,159743.80
20200930,90.39,89.82,234316,212860.03
20201009,92.00,91.95,195761,179636.95
20201012,92.39,94.20,246020,230316.03
20201013,94.20,93.70,186964,175451.05
20201014,93.49,93.00,210900,196748.97
20201015,93.00,93.16,178035,165876.98
20201016,93.96,93.10,176502,164325.67
20201019,93.68,91.52,207159,191334.31
20201020,91.39,91.01,222967,202136.84
20201021,91.02,89.58,288336,258518.02
20201022,89.54,89.56,161529,143879.09
20201023,89.56,88.15,145912,129644.34
20201026,88.10,89.18,125432,111439.13
20201027,89.16,89.23,152410,136001.81
20201028,89.23,91.36,260264,236052.42
20201029,90.69,91.04,238522,217021.08
20201030,91.16,88.84,303491,270779.31
20201102,88.58,89.23,214136,189710.83
20201103,89.43,90.15,196300,176261.81
20201104,90.19,90.17,139726,125824.09
20201105,91.38,91.20,180906,165215.47
20201106,91.70,88.89,319762,285128.91
20201109,89.08,89.37,314853,280994.41
20201110,89.60,87.95,300413,265650.59
20201111,87.95,86.17,351044,303008.62
20201112,86.50,86.55,195162,169319.83
20201113,86.60,85.50,294420,251563.67
20201116,86.10,85.63,203858,174100.03
20201117,85.64,85.53,215696,184088.81
20201118,85.55,86.61,240688,208650.59
20201119,87.00,87.30,180169,157009.03
20201120,87.30,86.91,171634,149449.42
20201123,86.91,86.12,328838,281215.53
20201124,86.11,87.17,238378,206037.38
20201125,87.17,86.13,200238,173139.23
20201126,86.79,86.00,156072,134091.77
20201127,85.88,86.95,162138,139874.45
20201130,86.70,85.99,241934,209664.11
20201201,86.29,87.61,245353,214084.17
20201202,87.81,87.53,159663,139629.98
20201203,87.80,89.99,321789,287619.31
20201204,89.89,91.32,301797,274164.66
20201207,91.78,89.88,239912,215956.22
20201208,90.76,90.07,145613,131306.58
20201209,90.66,88.24,223855,198962.91
20201210,88.00,89.00,172351,153430.91
20201211,89.60,89.50,259012,232617.78
20201214,89.02,90.11,178858,160869.55
20201215,90.12,97.02,771545,737873.00
20201216,97.08,97.01,410625,398214.72
20201217,102.00,105.18,903875,949530.44
20201218,105.81,105.66,463821,492000.72
20201221,105.75,107.86,369736,396139.38
20201222,107.80,106.20,284836,305348.78
20201223,107.39,106.00,298966,318830.66
20201224,106.50,108.80,283334,309903.22
20201225,108.82,115.01,324330,370640.72
20201228,116.00,111.00,394340,441921.94
20201229,111.82,108.28,377975,409637.09
20201230,108.98,112.70,362171,404896.78
20201231,112.55,111.46,281569,313920.28
20210104,111.99,111.20,363423,407271.28
20210105,111.20,113.23,417628,476361.41
20210106,113.25,113.72,283700,321950.88
20210107,114.86,115.00,329276,372060.25
20210108,115.12,113.22,307676,349918.81
20210111,112.32,111.30,272011,305553.59
20210112,111.29,114.10,286388,323696.78
20210113,114.01,112.57,237719,267765.66
20210114,112.57,110.18,300416,332115.84
20210115,111.50,109.83,247071,271237.97
20210118,109.03,107.83,235132,254370.64
20210119,108.50,104.95,348142,367687.34
20210120,105.90,105.97,305027,323527.47
20210121,106.00,108.15,382935,410140.59
20210122,107.96,112.60,411308,458018.34
20210125,112.78,111.45,387944,432740.19
20210126,110.55,107.00,339761,367920.75
20210127,107.70,106.62,230270,246191.67
20210128,106.55,104.66,282737,296522.44
20210129,104.25,103.76,327276,336892.25
20210201,102.46,102.55,250766,257223.14
20210202,103.71,106.00,311946,329186.06
20210203,105.94,105.00,215736,227984.89
20210204,104.00,102.80,285482,293211.59
20210205,103.95,107.30,380712,405924.12
20210208,107.31,106.28,373468,401144.22
20210209,107.75,109.74,341346,371203.81
20210210,109.20,109.20,343645,375557.72
20210218,111.40,104.90,450416,480202.28
20210219,104.57,105.16,286563,298817.97
20210222,106.40,100.01,456260,464786.75
20210223,99.34,100.70,254889,256164.22
20210224,100.99,99.70,317807,316925.56
20210225,100.00,101.05,316097,317550.41
20210226,99.01,101.80,349964,357387.69
20210301,102.80,100.31,305339,305836.00
20210302,100.31,98.35,304206,300937.69
20210303,98.50,101.35,264632,264910.50
20210304,100.18,100.50,250831,250995.45
20210305,98.52,100.30,228363,227779.84
20210308,100.71,92.12,462043,440790.31
20210309,92.88,91.78,429656,397088.78
20210310,93.99,93.40,242134,226510.03
20210311,93.99,93.48,272516,255405.28
20210312,94.50,92.19,229179,212793.44
20210315,91.13,89.59,301244,270270.69
20210316,90.50,89.19,240420,214258.38
20210317,89.20,88.62,250863,222173.44
20210318,89.01,89.21,311128,277656.97
20210319,88.00,88.05,224501,197961.28
20210322,88.05,88.11,254827,225579.58
20210323,87.06,87.65,243465,213089.14
20210324,87.65,86.52,201135,174797.95
20210325,85.70,87.23,217352,188676.36
20210326,87.59,91.22,378234,342212.47
20210329,91.30,90.53,249642,227214.88
20210330,90.36,93.60,296356,273204.78
20210331,93.21,92.09,188051,173074.88
20210401,91.60,93.85,192760,180744.81
20210402,94.00,92.68,197985,184068.98
20210406,92.40,90.90,169785,154604.16
20210407,91.20,90.68,169071,152487.94
20210408,90.30,92.44,184761,169707.27
20210409,93.00,91.20,179889,164048.12
20210412,90.85,89.53,213444,191919.31
20210413,89.39,88.98,223809,198850.34
20210414,89.45,85.52,922491,781208.06
20210415,84.52,82.18,598684,497353.12
20210416,82.35,80.62,528806,424810.59
20210419,80.70,82.09,529618,429730.47
20210420,81.89,80.31,742405,595599.06
20210421,80.19,83.18,688096,564188.81
20210422,82.68,82.20,368504,302689.06
20210423,82.90,83.00,468638,389031.44
20210426,83.18,81.52,542473,450409.97
20210427,81.54,83.05,336012,277249.12
20210428,83.10,82.86,271647,223753.42
20210429,82.99,82.35,317536,261334.30
20210430,83.00,84.10,513369,431399.31
20210506,84.10,82.12,421448,351669.31
20210507,82.12,79.99,371054,299277.25
20210510,79.90,80.33,253161,201888.72
20210511,79.50,83.71,387987,318769.69
