date,open,close,volume,turn
20200511,3.99,3.95,1292906,51406.63
20200512,3.93,3.88,1619324,63041.63
20200513,3.88,3.88,1081109,41854.15
20200514,3.89,3.83,1325396,50820.99
20200515,3.87,3.94,2114546,82835.21
20200518,4.03,4.14,3706514,152503.25
20200519,4.08,4.02,2085081,84690.65
20200520,4.09,4.12,1878801,77373.77
20200521,4.11,4.03,1453820,59121.00
20200522,4.02,3.92,1550834,60912.06
20200525,3.89,3.84,1412230,54311.05
20200526,3.87,3.88,1144312,44417.18
20200527,3.83,3.80,1556998,59192.22
20200528,3.82,3.83,1423756,54420.95
20200529,3.80,3.78,1484324,56095.25
20200601,3.81,3.89,2041612,78652.48
20200602,3.89,3.88,1409082,54655.14
20200603,3.88,3.93,1813007,71221.01
20200604,3.88,3.85,1539070,59382.08
20200605,3.87,3.82,1229564,47086.90
20200608,3.87,4.01,3589206,142420.12
20200609,4.03,4.04,1765349,70971.62
20200610,4.10,4.01,1341890,53977.45
20200611,4.08,4.05,2049451,83705.92
20200612,3.93,3.97,1566472,62124.13
20200615,3.97,3.91,1385817,54570.82
20200616,3.93,4.00,1535382,60929.28
20200617,3.98,4.03,1647852,65755.34
20200618,4.05,4.15,3151643,129590.99
20200619,4.15,4.16,2033063,84435.29
20200622,4.21,4.25,2833327,121045.77
20200623,4.28,4.24,1453615,61811.69
20200624,4.33,4.38,2404470,105151.89
20200629,4.37,4.37,1917051,83624.58
20200630,4.37,4.40,1599635,69773.76
20200701,4.47,4.59,3362316,154325.75
20200702,4.51,4.62,2720794,125235.77
20200703,4.60,4.75,3301255,155885.38
20200706,4.77,5.11,5256662,264232.78
20200707,5.20,5.13,4632563,243537.73
20200708,5.16,5.58,5653148,305782.59
20200709,5.65,6.14,6902308,411605.62
20200710,6.00,5.66,6233832,361479.22
20200713,5.83,6.00,5761557,343196.09
20200714,5.78,5.82,4260614,246949.06
20200715,5.85,5.65,3681586,211141.77
20200716,5.58,5.44,3080091,172621.02
20200717,5.30,5.35,2431407,129933.09
20200720,5.46,5.61,3805121,211095.11
20200721,5.71,5.68,2985651,170137.12
20200722,6.01,5.85,3839733,227599.89
20200723,5.93,5.82,3059066,177289.59
20200724,5.78,5.63,3590669,204769.58
20200727,5.77,6.02,5816874,345803.69
20200728,6.23,5.76,6410762,383695.47
20200729,5.76,5.74,4196922,238190.48
20200730,5.77,5.65,2941103,168131.08
20200731,5.70,5.85,3499108,201344.41
20200803,5.80,5.84,3001286,174102.84
20200804,5.83,5.79,2850446,166060.36
20200805,5.97,6.04,4710204,280320.69
20200806,6.09,6.57,7182688,462591.28
20200807,6.57,6.64,7282523,491913.72
20200810,6.37,6.33,4085426,257246.95
20200811,6.20,6.03,3980655,245526.02
20200812,5.59,5.70,5965465,333400.53
20200813,5.71,5.72,1977101,112524.27
20200814,5.74,5.78,1812522,105184.07
20200817,5.75,6.11,3170220,188607.03
20200818,6.27,6.36,3051127,192694.77
20200819,6.36,6.50,4528178,290448.78
20200820,6.19,6.32,3551961,223885.00
20200821,6.33,6.20,2088460,130512.38
20200824,6.30,6.70,4921344,323302.72
20200825,6.76,6.60,3681698,240006.45
20200826,6.53,6.53,2641055,173265.00
20200827,6.66,6.48,1868348,122371.66
20200828,6.45,6.65,2596369,169423.83
20200831,6.77,7.19,7462874,535222.50
20200901,7.20,7.34,4448014,325348.06
20200902,7.25,7.13,3468975,247403.42
20200903,7.01,7.06,2701346,192363.28
20200904,6.92,7.00,2235353,157310.70
20200907,7.10,7.09,3507562,253052.06
20200908,6.99,7.04,3058372,210919.45
20200909,6.84,6.73,2330088,158596.19
20200910,6.90,6.98,3434758,240742.09
20200911,6.90,6.91,2142923,146690.23
20200914,7.00,7.14,2864992,203196.03
20200915,7.20,7.17,2373182,170438.41
20200916,7.05,7.04,1686208,118486.68
20200917,6.98,6.80,2336310,159408.61
20200918,6.86,7.03,2209225,153343.03
20200921,7.02,6.87,1980037,137719.92
20200922,6.60,6.56,2819165,187122.64
20200923,6.58,6.45,2568025,166074.84
20200924,6.28,6.02,3943618,241382.62
20200925,6.13,6.20,2207188,136314.78
20200928,6.22,6.19,1558395,96658.34
20200929,6.32,6.19,2081151,130095.98
20200930,6.25,6.15,1601177,98807.54
20201009,6.25,6.22,2556389,158802.53
20201012,6.24,6.58,2839801,184556.62
20201013,6.54,6.58,1438547,93811.25
20201014,6.41,6.49,1269641,82048.66
20201015,6.51,6.56,1323630,87139.07
20201016,6.70,6.59,1641057,109495.77
20201019,6.60,6.68,1462373,97004.30
20201020,6.71,6.75,1816486,122132.39
20201021,6.88,6.97,2509752,174791.86
20201022,6.99,6.96,1322486,91554.01
20201023,6.87,6.91,1230504,85436.34
20201026,6.91,7.04,1871011,130196.11
20201027,7.00,7.07,1258882,88573.75
20201028,7.05,7.16,1656741,118089.06
20201029,6.95,7.01,1508365,105641.80
20201030,7.04,6.99,1966059,139193.67
20201102,7.07,7.19,2020344,144778.16
20201103,7.26,7.65,4167177,317087.78
20201104,7.65,7.67,1987353,151835.59
