date,open,close,volume,turn
20200511,15.24,15.11,480439,73135.95
20200512,15.17,15.18,455112,68343.91
20200513,15.04,15.02,317358,47655.65
20200514,15.02,15.55,862816,134437.77
20200515,15.48,15.62,791543,122793.22
20200518,15.36,14.20,1034095,150820.50
20200519,14.41,15.28,897575,133615.69
20200520,15.25,15.25,647587,99325.16
20200521,15.40,14.47,704532,103596.75
20200522,14.36,13.82,551432,76979.06
20200525,13.69,13.56,349586,47357.88
20200526,13.77,14.92,798413,115008.28
20200527,15.23,15.33,1289543,196047.84
20200528,15.33,14.88,834350,124361.83
20200529,14.80,14.51,623663,91845.80
20200601,14.75,15.96,1088607,169181.20
20200602,16.20,16.25,1350850,219483.58
20200603,16.36,16.60,1286820,214824.09
20200604,16.57,16.25,711422,117169.70
20200605,16.35,16.39,672957,110538.59
20200608,16.77,16.07,748255,122583.34
20200609,16.15,16.50,703821,115605.39
20200610,16.35,16.52,629813,104047.76
20200611,16.59,16.39,688699,113655.80
20200612,15.80,16.04,602162,96186.99
20200615,15.93,15.56,589489,93291.06
20200616,15.83,16.72,979242,161176.75
20200617,16.60,16.40,742687,121248.87
20200618,16.34,16.86,911549,151387.86
20200619,16.75,16.91,987907,167378.69
20200622,17.02,17.15,756090,128976.94
20200623,17.00,16.81,619861,103926.14
20200624,16.76,16.77,515579,86330.51
20200629,16.57,16.34,503654,82537.70
20200630,16.53,17.14,894031,151584.73
20200701,17.05,17.40,826731,141007.81
20200702,17.22,17.47,772122,134114.91
20200703,17.52,17.31,634473,109828.80
20200706,17.29,18.00,950283,168856.31
20200707,18.02,18.15,956918,176667.91
20200708,18.14,18.62,730089,134172.95
20200709,18.53,18.96,831878,157164.70
20200710,18.61,18.45,728989,135581.52
20200713,18.40,19.59,911279,174271.45
20200714,20.47,18.72,1397249,270974.72
20200715,18.58,17.12,1372058,242386.16
20200716,16.98,16.25,832745,138285.05
20200717,16.32,16.46,554206,90708.31
20200720,16.61,16.85,582040,96659.96
20200721,16.79,16.64,533158,88240.63
20200722,16.58,16.63,620524,103705.30
20200723,16.40,16.20,645896,104123.05
20200724,15.44,15.02,826427,126951.74
20200727,15.02,15.08,356466,53588.27
20200728,15.22,15.16,324731,49444.37
20200729,15.06,15.70,454009,70133.50
20200730,15.77,15.39,413424,63923.51
20200731,15.39,16.05,758311,121654.64
20200803,16.20,16.41,640495,103929.89
20200804,16.60,15.98,611956,98739.33
20200805,16.08,15.99,397302,63392.90
20200806,15.97,15.91,365541,57919.55
20200807,15.89,15.55,375160,58582.24
20200810,15.26,15.53,272368,42113.82
20200811,15.53,15.19,255747,39440.41
20200812,15.10,15.29,353037,52866.04
20200813,15.30,15.17,172106,26196.67
20200814,15.02,15.35,196989,30018.15
20200817,15.33,15.69,324208,50513.55
20200818,15.69,15.90,390391,61789.34
20200819,15.70,15.79,419667,66582.99
20200820,15.71,15.95,368066,58646.73
20200821,16.06,16.53,795539,130326.41
20200824,16.58,16.56,652991,108184.05
20200825,16.50,16.30,548555,89321.54
20200826,16.38,16.75,802264,133205.48
20200827,16.27,15.80,703859,111766.78
20200828,15.76,15.80,435319,67686.18
20200831,16.10,16.87,1345139,226534.41
20200901,16.70,16.94,790423,133260.42
20200902,16.98,16.77,508869,85364.55
20200903,16.77,16.21,572362,93298.55
20200904,15.88,15.98,413670,65812.77
20200907,15.99,15.33,535080,83551.90
20200908,15.38,15.58,287256,44133.84
20200909,15.37,14.97,338131,51155.64
20200910,15.12,14.79,269143,40419.71
20200911,14.71,15.10,210390,31385.25
20200914,15.23,15.08,215592,32532.35
20200915,15.04,14.92,221294,32890.94
20200916,14.88,14.62,211633,31137.87
20200917,14.53,14.78,279342,40834.67
20200918,14.71,14.90,204599,30262.75
20200921,14.94,14.58,298097,44008.21
20200922,14.45,14.21,226448,32559.22
20200923,14.24,13.95,339989,47704.21
20200924,13.85,13.49,298732,40569.02
20200925,13.50,13.36,273338,36651.51
20200928,13.39,13.42,166366,22371.80
20200929,13.40,13.47,203225,27532.98
20200930,13.46,13.59,168769,22938.32
20201009,13.90,14.24,321489,45470.72
20201012,14.30,14.54,360665,51810.24
20201013,14.50,14.41,191072,27519.38
20201014,14.44,14.11,203374,28881.26
20201015,14.17,14.03,146522,20737.49
20201016,14.00,14.03,143082,19953.52
20201019,14.08,13.90,147228,20722.54
20201020,13.94,14.25,166897,23535.88
20201021,14.21,14.00,135821,19017.79
20201022,13.80,13.48,270230,36439.31
20201023,13.52,13.41,165913,22408.92
20201026,13.38,13.46,93954,12595.02
20201027,13.40,13.28,151872,20210.63
20201028,13.28,13.47,222914,29527.29
20201029,13.23,13.27,144864,19185.54
20201030,13.27,12.74,246392,31985.45
20201102,12.75,12.46,197610,24775.17
20201103,12.46,12.90,224468,28758.34
20201104,12.92,12.90,136256,17554.81
20201105,13.05,13.32,241312,31782.26
20201106,13.30,13.43,220096,29406.36
20201109,13.55,13.74,343540,47283.57
20201110,13.75,13.65,204883,27968.00
20201111,13.57,13.33,169886,22756.38
20201112,13.24,12.85,278743,36033.69
20201113,12.79,12.78,177027,22512.84
20201116,12.80,12.88,124212,15925.10
20201117,12.90,12.81,148375,18859.27
20201118,12.83,12.86,116323,14973.68
20201119,12.86,12.86,112898,14514.39
20201120,12.88,12.78,118645,15150.76
20201123,12.73,12.79,155038,19794.13
20201124,12.79,12.85,132504,17059.88
20201125,12.95,12.84,141885,18328.71
20201126,12.86,12.78,95600,12206.44
20201127,12.78,12.69,133007,16852.42
20201130,12.70,12.72,136926,17554.85
20201201,12.69,12.88,186172,23960.58
20201202,12.89,13.37,372386,49120.25
20201203,13.31,13.34,202657,26887.94
20201204,13.28,13.29,139811,18580.16
20201207,13.30,13.14,141864,18837.33
20201208,13.28,13.09,111441,14673.74
20201209,13.18,12.70,186598,24022.08
20201210,12.68,12.72,114511,14498.18
20201211,12.69,12.34,269357,33253.64
20201214,12.35,12.31,113560,13928.65
20201215,12.34,12.40,111116,13755.70
20201216,12.36,12.19,99633,12237.12
20201217,12.15,12.27,166110,20039.02
20201218,12.26,12.10,102999,12515.28
20201221,12.08,12.21,110234,13447.94
20201222,12.17,11.90,161348,19329.08
20201223,11.90,11.81,170633,20099.93
20201224,11.76,11.28,204013,23420.76
20201225,11.26,11.33,111998,12754.03
20201228,11.32,10.89,255550,28001.38
20201229,10.85,11.15,250683,27959.68
20201230,11.20,11.28,132955,14964.17
20201231,11.28,11.59,212234,24589.25
20210104,11.79,11.68,159596,18593.95
20210105,11.65,11.87,205724,24184.79
20210106,11.95,11.55,185694,21570.11
20210107,11.49,11.23,198817,22363.48
