date,open,close,volume,turn
20200511,107.22,102.99,138281,143791.11
20200512,102.60,104.61,116937,119251.83
20200513,104.50,102.24,102702,105146.02
20200514,101.00,101.40,102881,105573.62
20200515,102.02,105.90,172277,181424.89
20200518,107.00,102.10,153909,159874.27
20200519,73.98,77.81,157369,120104.34
20200520,76.05,74.50,187780,141189.61
20200521,74.50,68.35,180661,127351.48
20200522,67.00,69.09,143378,97966.70
20200525,68.20,68.70,79645,54709.34
20200526,69.50,69.02,108573,75125.62
20200527,68.00,65.81,143022,94861.77
20200528,65.10,65.48,123875,79918.96
20200529,64.32,63.75,101049,65064.22
20200601,64.42,66.39,131971,86985.44
20200602,66.68,66.30,108327,71587.71
20200603,67.00,68.41,213922,145997.42
20200604,68.61,66.00,142402,95249.47
20200605,66.00,66.15,94050,62503.38
20200608,67.10,68.02,184730,126910.12
20200609,67.20,68.06,114795,77121.12
20200610,67.66,67.11,88782,59489.77
20200611,67.10,71.98,336276,241412.12
20200612,69.00,71.96,266362,190770.70
20200615,70.00,68.40,186811,129732.55
20200616,69.90,69.11,119891,83095.24
20200617,69.01,67.75,129309,87169.61
20200618,67.00,68.18,94872,64763.51
20200619,68.20,68.71,133058,90938.74
20200622,69.00,71.62,210387,150149.75
20200623,71.40,70.92,124684,88102.88
20200624,70.98,74.91,263472,194299.98
20200629,74.75,77.95,274534,213216.56
20200630,78.90,78.66,193934,151569.00
20200701,78.59,79.42,228166,182041.41
20200702,79.55,81.13,211258,170279.52
20200703,82.52,79.40,196448,157067.30
20200706,79.00,84.89,259114,213858.55
20200707,85.13,84.25,295361,256734.97
20200708,82.90,85.15,212102,178120.03
20200709,86.70,93.67,315142,286263.16
20200710,93.69,97.11,300702,284119.44
20200713,96.50,99.06,243022,234114.12
20200714,102.00,100.80,281486,286523.38
20200715,98.60,90.72,276997,260275.08
20200716,90.00,81.65,251349,213476.14
20200717,80.59,80.52,158984,129322.83
20200720,82.50,83.95,135276,111108.09
20200721,83.70,82.77,109335,91380.95
20200722,83.06,83.30,119115,99646.84
20200723,81.80,80.17,190914,152062.48
20200724,78.96,74.90,150497,116511.16
20200727,75.47,76.40,107985,82270.08
20200728,77.40,76.00,83046,63382.27
20200729,76.38,80.50,143957,113216.16
20200730,80.58,78.83,107198,84879.21
20200731,78.77,80.26,119190,95320.05
20200803,82.78,83.18,143587,118993.75
20200804,83.50,88.07,220067,189983.39
20200805,91.20,89.97,249373,229758.77
20200806,88.20,92.27,220560,199871.69
20200807,91.50,89.98,178345,159556.12
