date,open,close,volume,turn
20200511,5.49,5.67,200490,11215.41
20200512,5.75,5.50,134455,7413.10
20200513,5.46,5.43,93056,5030.60
20200514,5.40,5.65,104008,5781.86
20200515,5.70,5.67,101892,5777.67
20200518,5.62,5.67,96386,5483.31
20200519,5.68,5.63,60634,3411.33
20200520,5.63,5.64,81658,4608.76
20200521,5.67,5.65,51830,2926.67
20200522,5.61,5.61,55425,3095.71
20200525,5.75,5.69,135194,7692.61
20200526,5.62,5.82,110822,6299.14
20200527,5.82,5.90,137903,8176.59
20200528,5.75,5.69,80159,4582.36
20200529,5.61,5.59,76660,4292.06
20200601,5.60,5.67,71504,4025.77
20200602,5.67,5.59,59515,3341.45
20200603,5.60,6.09,247411,14662.64
20200604,6.11,6.17,172464,10651.53
20200605,6.18,6.18,94031,5825.31
20200608,6.14,6.05,72968,4456.87
20200609,6.04,6.05,44573,2690.16
20200610,6.01,6.42,125842,7941.21
20200611,6.45,6.42,82019,5277.90
20200612,6.33,6.43,69949,4478.77
20200615,6.40,6.49,128451,8376.97
20200616,6.51,6.54,63967,4150.60
20200617,6.48,6.35,116248,7451.08
20200618,6.37,6.18,113822,7056.34
20200619,6.18,6.29,114282,7194.53
20200622,6.24,6.16,89638,5518.65
20200623,6.19,6.14,46777,2860.19
20200624,6.13,6.00,76905,4652.61
20200629,6.00,6.03,107422,6385.69
20200630,6.04,6.23,79349,4827.29
20200701,6.22,6.34,60191,3779.47
20200702,6.31,6.21,101300,6305.19
20200703,6.21,6.07,85087,5165.96
20200706,6.11,6.25,224595,13886.15
20200707,6.24,6.40,152469,9664.22
20200708,6.38,6.38,98906,6292.77
20200709,6.42,6.58,123179,7954.60
20200710,6.56,6.57,123593,8138.48
20200713,6.53,6.59,100821,6610.17
20200714,6.53,6.41,106521,6954.49
20200715,6.33,5.99,143157,8859.82
20200716,6.01,5.85,108351,6440.65
20200717,5.89,5.67,81449,4626.76
20200720,5.71,5.76,58112,3322.07
20200721,5.79,6.12,141194,8498.03
20200722,6.12,5.99,71612,4319.49
20200723,5.92,5.91,62135,3667.65
20200724,5.87,5.76,65812,3887.48
20200727,5.76,5.49,112118,6215.79
20200728,5.55,5.54,94094,5301.75
20200729,5.53,5.75,80344,4540.01
20200730,5.79,5.69,60700,3482.44
20200731,5.67,5.67,72406,4120.19
20200803,5.73,5.74,89775,5121.86
20200804,5.76,5.70,48629,2767.53
20200805,5.63,5.71,65822,3740.28
20200806,5.70,5.57,61826,3452.26
20200807,5.64,5.45,104570,5733.30
20200810,5.45,5.52,88623,4893.86
20200811,5.57,5.47,51865,2856.78
20200812,5.50,5.47,52847,2868.87
20200813,5.48,5.76,158867,9034.44
20200814,5.70,5.56,120541,6706.28
20200817,5.57,5.80,202246,11538.90
20200818,5.80,5.82,108324,6300.58
20200819,5.82,5.87,132427,7771.25
20200820,5.80,6.08,223253,13435.74
20200821,6.07,6.00,170660,10177.22
20200824,5.94,5.84,70950,4164.95
20200825,5.85,5.75,129949,7426.18
20200826,5.70,5.86,136852,8004.93
20200827,5.84,6.00,164373,9873.96
20200828,5.95,5.86,142409,8294.68
20200831,5.86,5.95,156794,9314.46
20200901,5.96,5.74,134500,7738.53
20200902,5.75,5.84,204019,12029.31
20200903,5.85,5.80,95835,5528.39
20200904,5.71,5.78,119421,6908.11
20200907,5.79,5.55,141522,7995.54
20200908,5.61,5.60,89554,4972.67
20200909,5.57,5.57,93642,5267.13
20200910,5.63,5.47,75029,4163.13
20200911,5.45,5.47,126472,6872.90
20200914,5.50,5.70,158518,9049.85
20200915,5.68,5.73,57416,3266.79
20200916,5.73,5.66,68639,3920.47
20200917,5.67,5.61,43944,2468.56
20200918,5.62,5.82,166657,9644.74
20200921,5.90,6.08,329073,19517.74
20200922,6.06,6.11,209087,12796.09
20200923,6.14,6.08,152078,9280.78
20200924,6.04,6.00,112039,6790.23
20200925,6.06,5.85,104989,6235.89
20200928,5.85,5.95,141854,8376.61
20200929,5.98,6.20,280643,17327.95
20200930,6.30,6.10,185291,11451.81
20201009,6.25,6.04,233584,14252.23
20201012,6.11,6.38,301672,18977.47
20201013,6.40,6.61,240496,15738.97
20201014,6.65,6.97,552498,38515.85
20201015,6.90,7.00,300794,20777.77
20201016,7.00,7.15,349194,24896.24
20201019,7.20,7.44,395319,28706.10
20201020,7.30,6.97,338400,23711.75
20201021,6.98,7.10,259845,18409.96
20201022,7.07,7.04,134181,9442.42
20201023,7.08,7.08,236033,16663.99
20201026,7.06,6.93,122486,8522.17
20201027,6.99,7.06,142007,9918.27
20201028,7.09,7.03,206510,14485.32
20201029,6.90,6.91,266451,18406.80
20201030,6.81,6.84,208824,14433.63
20201102,6.86,7.08,274154,19155.92
20201103,7.08,7.09,305635,21404.76
20201104,7.15,7.10,126639,8873.02
20201105,7.08,7.39,418414,30525.18
20201106,7.35,7.24,230870,16704.41
20201109,7.28,7.39,343036,25215.79
20201110,7.45,7.36,411546,30543.20
20201111,7.36,7.10,179151,12830.15
20201112,7.14,6.91,184817,12917.41
20201113,6.88,6.92,197738,13513.53
20201116,7.00,7.00,196448,13826.84
20201117,7.02,7.21,154446,10988.00
20201118,7.23,7.35,199577,14573.48
20201119,7.38,7.39,336070,24735.38
20201120,7.26,7.38,318243,23314.19
20201123,7.30,7.30,212386,15530.75
20201124,7.25,7.16,223899,15999.77
20201125,7.22,7.15,139635,10001.58
20201126,7.20,7.40,269893,19661.69
20201127,7.39,7.50,327532,24336.29
20201130,7.56,7.60,388368,29077.24
20201201,7.61,7.70,371411,28347.17
20201202,7.70,7.01,451770,32452.63
20201203,6.99,7.03,143228,10072.34
20201204,7.04,7.14,93991,6623.63
20201207,7.12,7.16,153745,11039.66
20201208,7.20,7.42,286565,20952.67
20201209,7.42,7.28,183451,13437.54
20201210,7.29,6.97,144334,10277.01
20201211,7.02,6.27,122244,7902.58
20201214,5.64,5.64,16536,932.63
20201215,5.08,5.08,83207,4226.92
20201216,4.61,4.69,1137531,52475.28
20201217,4.42,4.55,631736,28211.90
20201218,4.51,4.32,454993,20053.43
20201221,4.34,4.45,449727,20387.72
20201222,4.45,4.33,282864,12367.96
20201223,4.35,4.33,128219,5571.99
20201224,4.36,4.34,212478,9079.51
20201225,4.31,4.36,153449,6635.48
20201228,4.34,4.33,131800,5698.84
20201229,4.30,4.38,130822,5704.78
20201230,4.37,4.34,88738,3876.27
20201231,4.37,4.45,184265,8164.90
20210104,4.39,4.39,158912,6988.12
20210105,4.38,4.34,135107,5855.08
20210106,4.33,4.26,170607,7240.57
20210107,4.23,3.99,289995,11740.85
20210108,4.04,4.18,254281,10483.19
20210111,4.19,4.07,208681,8423.11
20210112,4.05,3.97,107171,4271.60
20210113,3.97,4.04,123707,4935.97
20210114,4.02,4.10,79420,3249.31
20210115,4.09,4.14,97660,4038.52
20210118,4.12,4.15,113740,4775.24
20210119,4.17,4.22,136045,5778.84
20210120,4.26,4.20,116793,4904.09
20210121,4.20,4.25,80382,3396.03
20210122,4.28,4.33,170863,7317.43
20210125,4.29,4.17,151406,6372.26
20210126,4.17,4.27,197111,8410.69
20210127,4.25,4.17,212748,9043.75
20210128,4.18,4.02,96702,3938.59
20210129,4.06,4.08,148820,6071.01
20210201,4.06,3.98,127735,5082.08
20210202,3.96,3.98,92222,3626.78
20210203,3.92,3.94,81396,3188.01
20210204,3.93,3.90,98842,3799.97
20210205,3.89,3.90,63980,2464.38
20210208,3.87,3.90,104795,4052.79
20210209,3.90,3.82,96326,3714.63
20210210,3.83,3.98,109664,4282.28
20210218,4.09,4.34,223089,9458.51
20210219,4.40,4.66,274988,12447.75
20210222,4.91,5.08,409452,20471.72
20210223,5.07,5.00,291061,14759.49
20210224,4.99,4.86,237534,11510.07
20210225,4.85,4.81,209918,10120.23
20210226,4.68,4.79,181584,8651.93
20210301,4.81,5.14,220100,11116.72
20210302,5.16,5.11,286457,14436.34
20210303,5.09,5.14,156172,7978.92
20210304,5.06,5.01,104386,5266.51
20210305,5.06,5.01,107046,5359.79
20210308,5.05,5.01,117564,5903.61
20210309,5.01,4.86,138616,6729.07
20210310,4.86,4.74,170388,8047.42
20210311,4.82,4.77,121690,5824.09
20210312,4.78,4.73,164024,7821.63
20210315,4.73,4.75,140094,6713.63
20210316,4.74,4.91,160469,7823.83
20210317,4.87,4.86,89557,4354.20
20210318,4.80,4.87,75572,3686.30
20210319,4.81,4.78,87348,4179.02
20210322,4.79,5.02,155425,7624.33
20210323,5.06,5.03,225413,11537.21
20210324,5.02,4.96,99578,4895.25
20210325,5.08,4.90,199475,9860.98
20210326,4.90,4.86,202156,9797.66
20210329,4.90,4.75,201864,9703.83
20210330,4.68,4.65,235479,10740.81
20210331,4.63,4.60,125601,5718.28
20210401,4.57,4.85,148387,7015.43
20210402,4.85,5.01,139364,6890.51
