date,open,close,volume,turn
20200511,25.90,25.42,9136,2334.16
20200512,25.42,24.83,13575,3385.76
20200513,24.70,25.08,8411,2094.74
20200514,25.00,24.43,14809,3658.08
20200515,24.45,24.68,11310,2772.93
20200518,24.94,24.10,12729,3095.94
20200519,24.33,24.33,16030,3915.43
20200520,24.43,24.90,24890,6211.33
20200521,25.19,24.15,17516,4313.39
20200522,24.15,23.49,13971,3311.70
20200525,23.33,23.18,10202,2365.38
20200526,23.36,24.66,23032,5596.40
20200527,24.70,24.07,16526,4054.05
20200528,24.05,24.11,14326,3423.46
20200529,24.24,24.44,14155,3458.36
20200601,24.25,25.06,21475,5365.86
20200602,25.06,25.42,20471,5181.82
20200603,25.50,25.06,19538,4923.53
20200604,25.08,26.10,43798,11289.69
20200605,26.09,25.83,22871,5924.32
20200608,25.83,25.61,13598,3510.51
20200609,25.88,25.11,18274,4615.62
20200610,25.02,24.83,11819,2937.28
20200611,25.06,24.87,13415,3335.15
20200612,24.32,24.54,11469,2809.14
20200615,24.44,24.52,10505,2600.16
20200616,24.53,25.02,10978,2734.92
20200617,25.04,25.24,17678,4446.07
20200618,25.29,25.47,17565,4467.66
20200619,25.60,25.11,18017,4541.12
20200622,25.15,25.27,19480,4954.58
20200623,25.27,24.61,19237,4790.15
20200624,24.88,24.43,20132,4903.73
20200629,24.19,24.00,14355,3459.69
20200630,24.23,24.18,15516,3742.13
20200701,24.18,24.24,16430,3987.78
20200702,24.22,24.50,14744,3602.76
20200703,24.69,24.70,18204,4494.31
20200706,24.97,26.53,49328,12853.47
20200707,26.85,27.14,53990,14678.29
20200708,27.58,27.30,33539,9105.23
20200709,27.30,28.46,49625,13887.33
20200710,28.50,27.84,39676,11183.42
20200713,27.30,28.00,58146,15890.11
20200714,27.80,27.97,43442,12090.89
20200715,28.20,28.26,75582,21920.18
20200716,27.72,25.95,45383,12125.54
20200717,25.95,25.72,20237,5245.70
20200720,25.74,25.68,26371,6678.26
20200721,25.76,25.15,19134,4865.27
20200722,25.05,23.16,156169,36862.50
20200723,23.30,22.72,91565,20960.44
20200724,22.68,21.90,64211,14243.74
20200727,21.58,21.05,62911,13236.73
20200728,21.18,20.49,98291,20202.88
20200729,20.53,21.00,119808,24570.43
20200730,20.78,20.71,70953,14811.40
20200731,20.67,20.90,58479,12156.39
20200803,21.09,21.93,85577,18440.84
20200804,22.02,21.51,58459,12693.10
20200805,21.68,21.58,44150,9505.76
20200806,21.59,21.27,49067,10470.43
20200807,21.30,20.80,43759,9134.89
20200810,20.79,21.48,53328,11347.16
20200811,21.30,20.85,45610,9615.10
20200812,20.88,20.60,41502,8489.50
20200813,20.98,20.82,29638,6197.96
20200814,20.75,20.95,25612,5331.28
20200817,21.08,21.03,38345,8051.86
20200818,21.03,21.06,40585,8544.32
20200819,21.06,20.74,39732,8266.08
20200820,20.58,20.42,26156,5363.86
20200821,20.44,20.43,18561,3804.38
20200824,20.40,20.31,24151,4904.06
20200825,20.22,20.47,21713,4415.59
20200826,20.57,20.07,40533,8185.94
20200827,20.07,19.93,34064,6785.62
20200828,20.08,19.87,31709,6321.32
20200831,19.87,19.88,29743,5937.76
20200901,19.90,19.95,19673,3898.66
20200902,19.95,20.42,45283,9153.47
20200903,20.40,20.19,28684,5831.96
20200904,19.90,19.97,26250,5253.44
20200907,19.98,19.79,34123,6800.77
20200908,19.79,19.68,28614,5610.00
20200909,19.46,19.20,31516,6112.53
20200910,19.33,18.25,30481,5711.86
20200911,18.18,18.46,27676,5041.06
20200914,18.50,18.93,25631,4841.18
20200915,18.93,18.94,14177,2677.18
20200916,18.89,18.76,12440,2347.69
20200917,18.70,19.94,71211,13976.86
20200918,20.04,19.92,35022,6938.52
20200921,19.85,19.74,18250,3612.87
20200922,19.63,19.32,21668,4230.03
20200923,19.48,19.85,25071,4941.27
20200924,19.80,19.39,17885,3485.97
20200925,19.37,19.06,14852,2854.64
20200928,19.06,18.56,13558,2543.45
20200929,18.59,19.00,15526,2955.55
20200930,19.09,19.00,12848,2449.96
20201009,19.36,19.62,16872,3304.91
20201012,19.61,19.80,27189,5371.92
20201013,19.80,19.69,15834,3115.19
20201014,19.63,19.35,17616,3423.24
20201015,19.43,19.21,11663,2248.56
20201016,19.20,19.32,8858,1706.43
20201019,19.32,19.44,14107,2744.92
20201020,19.60,19.45,10638,2070.43
20201021,19.40,18.94,18372,3511.73
20201022,18.82,18.62,24052,4485.38
20201023,18.75,18.27,17191,3173.58
20201026,18.29,18.07,21773,3943.76
20201027,18.07,18.05,16923,3057.40
20201028,18.08,18.19,15235,2757.74
20201029,17.97,18.00,14559,2622.82
20201030,18.01,17.49,20825,3718.00
20201102,17.60,17.24,27023,4647.97
20201103,17.22,17.67,16307,2871.38
20201104,17.67,17.71,13039,2299.98
20201105,17.89,17.98,18884,3379.08
20201106,17.95,17.78,17507,3106.14
20201109,17.80,18.31,29668,5412.88
20201110,18.58,18.14,21614,3933.90
20201111,18.14,17.66,19028,3389.34
20201112,17.66,17.62,10407,1839.35
20201113,17.55,17.78,10068,1779.80
20201116,18.49,17.97,21904,3937.70
20201117,17.98,17.65,16304,2885.16
20201118,17.68,17.72,15985,2837.24
20201119,17.72,17.46,29385,5143.34
20201120,17.43,17.43,19233,3354.06
20201123,17.45,17.29,23466,4058.98
20201124,17.30,17.19,19646,3386.18
20201125,17.29,17.04,20933,3589.23
20201126,17.18,17.05,15221,2597.65
20201127,17.04,17.15,19263,3289.06
20201130,17.16,17.18,25221,4342.19
20201201,17.20,17.27,26281,4533.19
20201202,17.35,17.17,22445,3866.23
20201203,17.12,17.28,33784,5796.79
20201204,17.25,17.11,17305,2965.54
20201207,17.16,16.81,30648,5198.23
20201208,16.80,16.35,50255,8320.97
20201209,16.33,15.38,85753,13537.45
20201210,15.45,15.21,40505,6211.71
20201211,15.27,15.04,46983,6998.47
20201214,14.93,14.92,27843,4174.32
20201215,14.95,15.18,44625,6678.46
20201216,15.11,14.84,19851,2975.05
20201217,14.90,14.75,29736,4377.20
20201218,14.75,14.61,21982,3223.47
20201221,14.61,14.61,28841,4213.95
20201222,14.51,14.32,30467,4402.21
20201223,14.27,14.36,22519,3221.77
20201224,14.35,13.83,32692,4603.13
20201225,13.93,14.29,39374,5640.59
20201228,14.29,14.06,24319,3433.39
20201229,14.06,14.25,18314,2605.39
20201230,14.27,14.15,18847,2673.68
20201231,14.17,14.33,23234,3324.80
20210104,14.27,14.52,28459,4131.49
20210105,14.55,14.87,47568,7078.38
20210106,14.81,14.39,41098,6003.11
20210107,14.13,13.28,71181,9658.04
20210108,13.35,13.15,32980,4366.07
20210111,13.09,12.93,34271,4478.33
20210112,12.78,12.94,18949,2443.17
20210113,12.90,13.00,42435,5388.47
20210114,13.01,13.70,63491,8678.64
20210115,13.70,13.68,30540,4190.55
20210118,13.68,13.74,30128,4136.72
20210119,13.80,14.13,44186,6233.22
20210120,14.08,13.95,26266,3692.05
20210121,13.95,13.81,23021,3186.56
20210122,13.76,13.20,35450,4762.01
20210125,13.10,12.98,28237,3692.25
20210126,12.98,12.86,24312,3165.27
20210127,12.86,12.77,25590,3295.22
20210128,12.85,12.76,29974,3870.30
20210129,12.88,12.31,34934,4342.07
20210201,12.39,12.41,24915,3084.53
20210202,12.36,12.25,20388,2521.18
20210203,12.26,11.78,31201,3735.15
20210204,11.76,11.50,28318,3258.77
20210205,11.51,11.44,20848,2412.65
20210208,11.44,11.47,18230,2099.81
20210209,11.57,11.76,33751,3969.18
20210210,11.76,11.71,30676,3597.46
20210218,11.89,11.94,34653,4159.99
20210219,11.89,12.33,39795,4859.77
20210222,12.40,12.43,58251,7340.00
20210223,12.37,12.35,35725,4411.90
20210224,12.39,12.40,30943,3841.02
20210225,12.43,12.11,33736,4120.50
20210226,12.02,12.15,28983,3517.39
20210301,12.18,12.42,29650,3665.83
20210302,12.95,12.60,90288,11580.98
20210303,12.86,13.30,115268,15324.51
20210304,13.31,13.90,114564,15834.67
20210305,13.80,13.80,67957,9358.32
20210308,13.80,13.41,56191,7684.73
20210309,13.45,13.13,45904,6094.56
20210310,13.40,12.70,46648,6032.07
20210311,12.64,12.98,30571,3934.16
20210312,13.00,12.89,38001,4877.49
20210315,12.76,12.85,51020,6668.08
20210316,12.82,13.61,64378,8626.83
20210317,13.60,13.37,33781,4561.86
20210318,13.53,13.21,28320,3750.71
20210319,13.22,13.47,43749,5913.17
20210322,13.50,13.57,30917,4160.06
20210323,13.60,13.53,22485,3037.73
20210324,13.48,13.72,43276,5930.82
20210325,13.53,13.59,37079,5076.41
20210326,13.59,13.69,37611,5167.51
20210329,13.62,13.55,36882,5057.66
20210330,13.49,12.76,70362,9071.50
20210331,12.84,12.76,31993,4126.05
20210401,12.81,12.84,23810,3064.98
20210402,12.90,12.98,23995,3117.40
20210406,12.99,12.94,22562,2917.95
20210407,12.92,12.90,23750,3050.06
20210408,12.88,12.68,39165,4993.67
20210409,12.69,12.67,26350,3321.78
20210412,12.67,12.65,17192,2178.27
20210413,12.61,12.67,30154,3826.58
20210414,12.68,12.58,21539,2712.19
20210415,12.59,12.48,15934,1995.85
20210416,12.57,12.76,38098,4873.89
20210419,12.75,13.06,47737,6185.49
20210420,13.02,12.91,37031,4819.08
20210421,12.85,12.85,23026,2968.58
20210422,12.83,12.84,21143,2724.02
20210423,12.84,12.68,23059,2930.51
20210426,12.67,12.67,20703,2632.49
20210427,12.65,12.23,38896,4778.49
20210428,12.21,12.22,11988,1464.36
20210429,12.25,12.04,19557,2380.09
20210430,11.88,11.44,50801,5866.25
20210506,11.44,11.56,28853,3353.23
20210507,11.58,11.68,26139,3068.09
20210510,11.78,11.52,25847,2978.58
20210511,11.50,11.57,18262,2106.25
