date,open,close,volume,turn
20200511,21.21,21.39,45881,9770.38
20200512,21.30,20.98,30855,6473.92
20200513,20.98,20.85,20927,4358.53
20200514,20.84,20.50,24170,4991.90
20200515,20.66,20.62,19844,4089.94
20200518,20.60,20.20,23392,4755.10
20200519,20.39,20.39,17485,3553.45
20200520,20.41,20.45,23604,4822.83
20200521,20.43,20.14,21605,4373.00
20200522,20.13,19.83,23694,4718.22
20200525,19.63,19.07,31040,5943.90
20200526,19.07,19.32,18683,3593.71
20200527,19.32,19.09,14529,2781.07
20200528,19.13,19.00,17120,3245.00
20200529,19.00,19.07,11264,2143.93
20200601,19.23,19.67,25225,4925.02
20200602,19.69,19.78,18305,3615.19
20200603,19.80,21.76,132339,28371.96
20200604,21.78,20.99,111220,23601.45
20200605,21.37,21.20,81399,17432.13
20200608,21.16,21.28,44535,9480.70
20200609,21.30,20.90,37714,7877.23
20200610,20.87,20.61,36253,7479.15
20200611,20.65,20.66,33675,6988.45
20200612,20.03,20.27,27659,5596.07
20200615,20.20,20.20,31350,6400.12
20200616,20.41,20.85,42843,8889.44
20200617,20.92,20.99,42361,8845.40
20200618,20.91,21.32,59897,12725.70
20200619,21.25,20.98,37608,7918.69
20200622,20.99,20.89,29908,6253.46
20200623,20.99,21.03,42751,9012.81
20200624,21.05,20.81,26983,5644.83
20200629,20.75,20.18,32714,6623.65
20200630,20.27,20.28,23106,4701.70
20200701,20.38,20.75,40332,8311.85
20200702,20.74,21.01,39908,8357.07
20200703,20.97,21.12,38404,8088.86
20200706,21.30,22.03,89194,19376.64
20200707,22.24,22.16,91192,20392.51
20200708,22.20,22.61,68933,15410.94
20200709,22.64,23.14,84809,19586.19
20200710,22.94,22.38,69393,15762.58
20200713,22.34,23.10,70216,16070.51
20200714,23.10,22.94,57099,13064.37
20200715,23.07,22.11,45764,10257.29
20200716,22.01,21.10,44616,9688.06
20200717,21.12,20.66,39651,8260.47
20200720,20.81,21.25,29601,6220.04
20200721,21.34,21.32,28145,5967.09
20200722,21.30,21.28,34874,7453.27
20200723,21.17,21.11,36642,7655.09
20200724,21.11,20.34,37323,7748.57
20200727,20.35,20.05,26894,5405.65
20200728,20.25,20.21,15180,3065.08
20200729,20.08,20.52,20177,4111.43
20200730,21.00,20.90,50702,10782.51
20200731,20.77,20.84,30607,6367.60
20200803,20.91,21.58,45257,9685.83
20200804,21.57,21.28,38528,8259.96
20200805,21.39,21.48,32800,7009.51
