date,open,close,volume,turn
20200511,104.70,102.48,97173,100031.10
20200512,102.48,104.48,87749,90930.45
20200513,104.00,105.00,71042,74132.84
20200514,104.52,104.65,68932,72330.54
20200515,105.12,104.24,83840,88240.43
20200518,104.20,103.90,92623,96042.45
20200519,105.99,108.39,176014,190509.11
20200520,108.50,107.95,109076,118673.28
20200521,107.99,103.72,137758,145358.27
20200522,104.00,102.70,104534,108250.85
20200525,102.70,102.36,78392,79791.57
20200526,103.40,105.30,89912,94330.88
20200527,105.30,103.88,62861,66034.22
20200528,105.70,104.17,138700,147167.33
20200529,104.30,105.31,103397,108401.33
20200601,110.50,111.36,179365,199093.58
20200602,111.37,109.49,81990,90133.95
20200603,110.37,109.10,90360,98952.91
20200604,110.01,109.10,65028,70678.62
20200605,84.00,83.86,134560,111237.33
20200608,84.01,85.52,174100,148680.66
20200609,85.60,86.00,107806,92646.00
20200610,86.06,89.31,176773,156679.47
20200611,89.31,91.91,179867,165465.91
20200612,90.09,91.02,169266,155998.42
20200615,91.37,92.77,175933,164063.78
20200616,94.67,94.24,115907,109201.19
20200617,94.70,95.35,116874,110347.27
20200618,95.30,93.30,221586,205557.75
20200619,93.68,94.70,166301,158111.84
20200622,95.60,98.33,179246,174939.52
20200623,97.49,103.00,202623,203912.64
20200624,102.51,103.97,138681,143373.14
20200629,106.25,103.77,161173,166826.16
20200630,104.00,107.70,251524,270239.00
20200701,107.33,106.98,186231,198325.03
20200702,106.76,104.25,244786,256349.84
20200703,103.21,105.95,225513,236692.20
20200706,106.80,113.61,291184,325531.91
20200707,115.00,117.00,267492,316824.91
20200708,117.26,120.50,213849,255020.14
20200709,120.00,119.48,219509,264487.09
20200710,118.00,117.10,205063,240369.61
20200713,116.70,118.70,181595,215053.20
20200714,118.01,116.03,224001,259474.16
20200715,117.50,115.50,199260,234311.39
20200716,116.80,106.80,354534,398251.47
20200717,106.01,103.34,346403,361165.53
20200720,107.37,106.40,198755,209642.23
20200721,116.00,107.35,520648,574468.38
20200722,104.30,107.13,272432,292274.91
20200723,105.22,105.90,238343,252039.34
20200724,105.59,102.31,268173,280791.44
20200727,102.83,106.00,201349,212223.45
20200728,108.30,106.51,138679,147712.89
20200729,105.11,109.35,190208,206415.45
20200730,109.40,107.11,143159,154602.20
20200731,106.70,109.53,171091,187304.48
20200803,110.00,109.97,151817,166379.52
20200804,110.70,107.94,146376,158902.05
20200805,109.11,110.56,167674,185037.12
20200806,110.20,110.16,122315,133650.83
20200807,110.16,106.18,182476,193946.61
20200810,105.06,104.43,149718,155574.97
20200811,105.10,102.18,127461,132808.53
20200812,102.00,98.65,233548,230518.81
20200813,100.86,99.65,121798,122319.26
20200814,100.56,103.10,139223,141598.41
20200817,104.50,104.20,170856,180007.97
20200818,103.81,105.05,121101,126115.52
20200819,104.35,101.44,116838,119231.86
20200820,99.81,101.11,87303,88202.55
20200821,100.10,100.61,113199,113999.41
20200824,101.00,102.88,116744,120257.60
20200825,102.77,107.02,237558,255609.67
20200826,108.67,106.60,158090,170250.88
20200827,106.00,108.55,176524,191920.12
20200828,108.62,114.25,220558,245807.59
20200831,114.50,111.44,156862,176692.73
20200901,111.51,111.60,103204,115319.92
20200902,111.75,110.48,97415,107989.45
20200903,110.48,109.00,88816,97310.51
20200904,106.77,106.50,135888,144314.12
20200907,106.20,102.90,132255,139197.11
20200908,103.98,103.53,92254,95522.42
20200909,101.99,100.85,105949,107290.34
20200910,101.25,101.04,100194,102647.95
20200911,101.07,101.41,91652,92572.21
20200914,102.05,102.19,76491,77829.63
20200915,102.09,100.50,114142,114280.09
20200916,100.10,95.05,255138,245379.81
20200917,95.49,95.86,157139,148578.56
20200918,95.77,99.47,140712,137545.30
20200921,100.00,98.57,102459,101270.11
20200922,97.90,98.17,67316,66491.07
20200923,98.17,98.10,75259,73633.26
20200924,98.00,95.86,73529,70818.19
20200925,97.00,97.44,63924,62292.24
20200928,98.18,98.43,74762,74007.95
20200929,99.62,98.43,70120,69597.89
20200930,98.50,98.59,62244,61385.26
20201009,100.15,100.03,92827,93156.09
20201012,100.78,103.24,152754,156448.62
20201013,102.86,104.90,105968,109794.04
20201014,104.00,100.51,122701,124963.69
20201015,100.00,96.60,423467,400061.66
20201016,95.70,96.72,125167,120417.93
