date,open,close,volume,turn
20200511,15.39,14.77,30251,4511.00
20200512,14.77,14.69,21012,3095.46
20200513,14.61,16.16,65027,10195.27
20200514,16.20,16.39,141109,23243.50
20200515,16.48,16.54,94075,15658.49
20200518,16.79,16.12,66138,10706.01
20200519,16.18,17.10,113720,19200.06
20200520,16.90,16.64,77207,12946.25
20200521,16.55,16.05,44000,7133.26
20200522,16.16,15.60,45651,7115.85
20200525,15.65,15.64,45034,6993.77
20200526,15.60,16.09,57026,9085.12
20200527,16.11,16.30,54911,8912.37
20200528,16.21,16.06,38737,6168.34
20200529,16.08,16.27,58076,9517.93
20200601,16.39,16.70,59266,9812.75
20200602,16.55,16.19,56972,9280.79
20200603,16.22,17.81,120134,20713.81
20200604,17.50,17.65,123379,21648.51
20200605,17.36,17.30,66971,11576.49
20200608,17.31,17.03,52215,8882.39
20200609,17.15,17.25,59530,10240.37
20200610,17.06,16.70,48385,8085.06
20200611,16.68,16.20,44975,7420.78
20200612,15.79,16.16,29957,4816.64
20200615,16.26,16.01,26925,4346.17
20200616,16.16,16.38,25109,4099.97
20200617,16.38,16.72,36386,6035.79
20200618,16.63,16.51,23129,3808.32
20200619,16.51,16.43,19846,3256.63
20200622,16.43,16.30,17102,2775.34
20200623,16.25,16.05,21034,3399.25
20200624,16.14,15.78,20130,3197.90
20200629,15.77,16.31,29051,4626.86
20200630,16.31,16.35,24434,3982.17
20200701,16.36,16.35,22000,3593.08
20200702,16.30,16.52,34530,5682.45
20200703,16.52,16.55,29973,4946.70
20200706,16.53,17.02,45418,7677.48
20200707,17.15,16.93,52920,9029.53
20200708,17.01,17.26,46362,7950.90
20200709,17.27,17.74,54886,9684.44
20200710,17.60,17.36,44892,7922.63
20200713,17.32,18.25,57053,10326.68
20200714,18.28,18.96,73958,13845.01
20200715,18.67,17.59,60997,10934.89
20200716,17.50,17.13,43381,7673.41
20200717,17.50,17.24,29373,5017.89
20200720,17.22,17.84,32358,5738.23
20200721,17.88,17.87,28144,5030.04
20200722,17.75,17.86,33872,6080.21
20200723,17.75,18.42,49281,8863.03
20200724,18.25,17.02,43876,7738.74
20200727,17.02,18.19,52592,9452.95
20200728,18.38,18.35,42300,7693.20
20200729,18.02,18.74,50828,9449.68
20200730,18.97,18.49,35033,6459.54
20200731,18.64,19.08,74682,14295.93
20200803,19.22,19.66,50892,9882.33
20200804,19.51,19.37,42031,8137.58
20200805,19.29,19.40,25867,4965.64
20200806,19.32,19.77,39490,7722.04
20200807,19.80,20.62,64603,13150.45
20200810,22.68,22.68,5581,1265.77
20200811,24.95,22.48,118460,28320.64
20200812,23.08,24.73,76221,18172.56
20200813,26.57,27.20,106040,27633.29
20200814,27.02,29.92,112359,32240.24
20200817,28.49,31.01,113193,34504.27
20200818,29.27,32.51,101201,32651.90
20200819,32.60,32.63,83826,27112.19
20200820,32.00,33.00,58292,18784.96
20200821,33.40,36.30,80493,28066.23
20200824,36.00,39.93,86342,33031.61
