date,open,close,volume,turn
20200511,3.53,3.44,235356,8171.55
20200512,3.42,3.35,192488,6493.37
20200513,3.34,3.36,119835,4035.92
20200514,3.36,3.33,124111,4158.19
20200515,3.35,3.40,163851,5560.00
20200518,3.41,3.48,315125,10964.15
20200519,3.48,3.56,429544,15299.11
20200520,3.56,3.53,295910,10540.38
20200521,3.55,3.48,215992,7611.18
20200522,3.46,3.36,221968,7560.69
20200525,3.36,3.32,135510,4528.41
20200526,3.33,3.36,118756,3977.75
20200527,3.36,3.35,95418,3205.60
20200528,3.37,3.33,128890,4290.37
20200529,3.34,3.31,111112,3684.80
20200601,3.31,3.42,595492,19657.06
20200602,3.38,3.46,431285,14674.08
20200603,3.45,3.38,232941,7962.39
20200604,3.39,3.39,160918,5475.66
20200605,3.38,3.37,112920,3796.36
20200608,3.37,3.36,122938,4136.95
20200609,3.36,3.34,99865,3336.98
20200610,3.35,3.34,82658,2747.36
20200611,3.33,3.31,100432,3335.87
20200612,3.27,3.30,113798,3747.10
20200615,3.28,3.27,100245,3301.39
20200616,3.29,3.32,85383,2821.25
20200617,3.32,3.34,143095,4749.50
20200618,3.34,3.31,93779,3107.63
20200619,3.30,3.30,101217,3336.18
20200622,3.31,3.30,92434,3054.40
20200623,3.30,3.29,85731,2820.12
20200624,3.28,3.25,116619,3798.46
20200629,3.25,3.23,94978,3083.61
20200630,3.23,3.29,114141,3734.48
20200701,3.27,3.35,265705,8878.02
20200702,3.36,3.36,191564,6413.45
20200703,3.36,3.41,266846,9083.68
20200706,3.42,3.55,508128,17911.48
20200707,3.56,3.56,516014,18529.44
20200708,3.56,3.62,350618,12622.68
20200709,3.63,3.92,1360512,53116.29
20200710,3.86,3.89,970787,37851.67
20200713,3.90,3.96,506368,20130.05
20200714,3.99,4.05,733518,29846.50
20200715,4.05,3.88,538460,21228.20
20200716,3.90,3.75,639305,24725.16
20200717,3.74,3.76,301399,11292.53
20200720,3.98,4.07,712769,28546.52
20200721,4.12,4.28,1352340,58769.92
20200722,4.13,4.21,889900,37960.25
20200723,4.20,4.24,569412,23908.20
20200724,4.23,4.10,499493,20740.24
20200727,4.09,4.21,447614,18449.02
20200728,4.22,4.21,343333,14528.80
20200729,4.19,4.27,350657,14872.55
20200730,4.30,4.52,947861,42912.05
20200731,4.50,4.60,672247,30696.17
20200803,4.78,4.80,799778,38487.25
20200804,4.85,4.92,793452,39286.06
20200805,5.10,5.41,1193296,62615.38
20200806,5.63,5.34,1317900,71543.24
20200807,5.28,5.84,1669388,94055.09
20200810,5.84,5.38,1449114,80820.01
20200811,5.30,5.34,934703,51173.86
20200812,5.36,5.47,733661,38572.04
20200813,5.46,5.40,503478,27656.71
20200814,5.40,5.27,517756,27241.29
20200817,5.24,5.26,489628,25733.16
20200818,5.25,5.41,592754,31944.71
20200819,5.39,5.29,424607,22667.13
20200820,5.28,5.26,362824,19335.91
20200821,5.27,5.30,285735,15119.25
20200824,5.32,5.40,389103,21054.14
20200825,5.36,5.26,353236,18736.55
20200826,5.27,4.73,975190,47522.31
20200827,4.72,4.76,525284,24636.10
20200828,4.74,4.71,318461,14926.34
20200831,4.79,4.76,291656,13931.38
20200901,4.75,4.79,255941,12056.96
20200902,4.84,4.86,477815,23573.18
20200903,4.90,4.71,249298,11851.59
20200904,4.60,4.78,302522,14063.18
20200907,4.75,4.60,335128,15596.12
20200908,4.62,4.58,292333,13233.83
20200909,4.50,4.41,324850,14446.58
20200910,4.40,4.22,382381,16568.94
20200911,4.22,4.32,247521,10587.23
20200914,4.32,4.28,204886,8839.55
20200915,4.28,4.27,143682,6119.40
20200916,4.27,4.19,175293,7348.56
20200917,4.19,4.19,242731,10140.75
20200918,4.18,4.24,252868,10567.41
20200921,4.25,4.22,313507,13328.87
20200922,4.18,4.18,199619,8379.50
20200923,4.20,4.20,131022,5477.93
20200924,4.14,4.21,358242,14871.70
20200925,4.20,4.29,483072,20513.31
20200928,4.23,4.25,299750,12699.76
20200929,4.20,4.23,226461,9614.27
20200930,4.18,4.19,188126,7957.54
20201009,4.19,4.51,645804,28486.17
20201012,4.49,4.50,506132,22874.21
20201013,4.50,4.58,606542,27661.51
20201014,4.59,4.52,528379,24071.03
20201015,4.48,4.37,248701,10959.10
20201016,4.37,4.36,140483,6114.38
20201019,4.35,4.27,191107,8278.67
20201020,4.25,4.33,158599,6780.44
20201021,4.31,4.40,255867,11132.85
20201022,4.35,4.56,407724,18386.57
20201023,4.48,4.51,378023,17131.08
20201026,4.49,4.41,213280,9480.95
20201027,4.42,4.37,127394,5578.81
20201028,4.33,4.26,171656,7342.15
20201029,4.22,4.26,122902,5207.49
20201030,4.26,4.13,239549,9938.81
20201102,4.08,3.88,326935,12734.64
20201103,3.88,3.90,342596,13240.11
20201104,3.86,3.79,182290,6952.44
20201105,3.81,3.86,223897,8580.50
20201106,3.87,3.90,184635,7192.88
20201109,3.92,4.13,358278,14597.95
20201110,4.14,4.15,212692,8848.62
20201111,4.14,4.04,167691,6822.84
20201112,4.05,4.05,152407,6135.81
20201113,4.05,4.00,103751,4180.26
20201116,4.00,4.07,242255,9763.91
20201117,4.07,4.09,263626,10731.69
20201118,4.08,4.05,245662,10049.74
20201119,4.05,4.22,403984,16740.05
20201120,4.19,4.15,206689,8574.23
20201123,4.15,4.15,152378,6326.53
20201124,4.13,4.09,120205,4954.07
20201125,4.10,4.07,246176,10017.62
20201126,4.07,4.02,170141,6828.64
20201127,4.02,4.04,139016,5633.46
20201130,4.04,3.98,150702,6061.52
20201201,4.03,4.04,163722,6599.14
20201202,4.03,4.34,846349,35795.39
20201203,4.31,4.46,739806,32832.24
20201204,4.46,4.48,511270,22887.38
20201207,4.49,4.46,302504,13648.75
20201208,4.45,4.58,533616,24293.06
20201209,4.51,4.44,359545,16051.00
20201210,4.42,4.39,224254,9907.08
20201211,4.39,4.25,209483,8951.04
20201214,4.25,4.11,210824,8720.93
20201215,4.10,4.07,153315,6236.47
20201216,4.06,3.99,188761,7597.12
20201217,3.98,4.00,206417,8186.81
20201218,4.06,3.94,198772,7882.55
20201221,3.95,3.95,204516,8100.82
20201222,3.94,3.89,179077,6997.77
20201223,3.88,3.82,222966,8556.30
20201224,3.82,3.79,169382,6442.09
20201225,3.79,4.04,327383,12991.32
20201228,4.02,3.95,166275,6616.65
20201229,3.95,3.91,125687,4962.00
20201230,3.90,3.95,112416,4403.79
20201231,3.93,3.97,114009,4520.95
20210104,4.00,3.96,174714,6919.14
20210105,3.92,3.91,210468,8206.08
20210106,3.90,3.82,143739,5526.23
20210107,3.82,3.93,197794,7687.08
20210108,3.93,3.85,114423,4423.48
20210111,3.91,3.80,117854,4512.34
20210112,3.76,3.81,88894,3371.37
20210113,3.78,3.96,269692,10469.08
20210114,3.93,3.97,210416,8347.66
20210115,3.98,3.96,151990,6018.86
20210118,3.96,3.98,145665,5824.31
20210119,3.99,3.89,164891,6509.25
20210120,3.91,3.89,120511,4682.89
20210121,3.92,3.89,211635,8243.89
20210122,3.89,3.78,241522,9164.60
20210125,3.75,3.62,242888,8898.75
20210126,3.61,3.65,227376,8191.60
20210127,3.58,3.55,143975,5117.08
20210128,3.49,3.58,172059,6220.36
20210129,3.53,3.73,441352,15901.65
20210201,4.09,3.79,562502,22098.28
20210202,3.72,3.58,307821,11115.10
20210203,3.54,3.61,209200,7561.65
20210204,3.62,3.50,134153,4729.86
20210205,3.52,3.54,122401,4335.66
20210208,3.53,3.42,170799,5930.29
20210209,3.42,3.42,131322,4488.01
20210210,3.44,3.41,150062,5104.80
20210218,3.41,3.46,127708,4394.00
20210219,3.47,3.63,179503,6339.53
20210222,3.56,3.61,200234,7251.98
20210223,3.58,3.59,102951,3709.94
20210224,3.60,3.59,103617,3725.37
20210225,3.60,3.53,93305,3314.11
20210226,3.48,3.49,79510,2783.50
20210301,3.52,3.52,63153,2221.86
20210302,3.53,3.51,73715,2583.24
20210303,3.50,3.51,74499,2612.50
20210304,3.51,3.46,121245,4217.76
20210305,3.46,3.53,120383,4223.99
20210308,3.54,3.50,97543,3432.55
20210309,3.49,3.43,98696,3401.33
20210310,3.46,3.41,58041,1987.95
20210311,3.41,3.42,85345,2911.47
20210312,3.40,3.41,80437,2728.82
20210315,3.40,3.41,78574,2671.95
20210316,3.41,3.44,81889,2806.12
20210317,3.44,3.44,52510,1805.18
20210318,3.43,3.53,165366,5852.70
20210319,3.50,3.57,167504,5948.97
20210322,3.55,3.68,232123,8465.95
20210323,3.70,3.67,179976,6620.56
20210324,3.67,3.67,141814,5227.39
20210325,3.67,3.68,154308,5732.84
20210326,3.70,3.69,101667,3752.46
20210329,3.67,3.68,103635,3812.31
20210330,3.66,3.55,164659,5886.50
20210331,3.54,3.54,100910,3586.74
20210401,3.53,3.56,78342,2775.90
20210402,3.58,3.61,80363,2889.73
20210406,3.60,3.60,69894,2509.38
20210407,3.58,3.65,111141,4030.67
20210408,3.65,3.67,165406,6091.28
20210409,3.67,3.63,91022,3321.20
20210412,3.63,3.56,102419,3673.49
20210413,3.55,3.53,70299,2488.74
20210414,3.52,3.53,72953,2578.74
20210415,3.53,3.55,60781,2156.78
20210416,3.55,3.64,140301,5079.84
20210419,3.64,3.69,123154,4537.67
20210420,3.70,3.60,131531,4784.23
20210421,3.58,3.75,368558,13709.40
20210422,3.72,3.82,347409,13223.96
20210423,3.77,3.82,193138,7323.74
20210426,3.83,3.69,273372,10305.90
20210427,3.72,3.79,242756,9088.84
20210428,3.75,3.50,444794,15890.62
20210430,3.33,3.33,23116,769.76
20210506,3.16,3.16,549441,17659.78
20210507,3.01,3.00,152136,4582.98
20210510,2.85,2.85,62088,1769.51
20210511,2.71,2.71,53217,1442.18
