date,open,close,volume,turn
20200511,4.20,4.01,214944,8760.84
20200512,4.01,4.05,78016,3145.89
20200513,4.02,4.11,64152,2628.16
20200514,4.10,4.07,49397,2014.61
20200515,4.08,4.05,76566,3089.67
20200518,4.02,4.15,111119,4569.50
20200519,4.15,4.28,124709,5260.62
20200520,4.28,4.29,138238,6016.19
20200521,4.28,4.17,98552,4165.97
20200522,4.17,4.09,77160,3168.26
20200525,4.10,4.13,44509,1830.39
20200526,4.16,4.19,48163,2007.48
20200527,4.24,4.05,75450,3122.12
20200528,4.06,4.06,45194,1833.54
20200529,4.06,4.12,49142,2003.40
20200601,4.12,4.12,85533,3520.23
20200602,4.12,4.11,78229,3240.23
20200603,4.11,4.12,106850,4399.94
20200604,4.13,4.25,214084,9110.83
20200605,4.24,4.28,131940,5655.64
20200608,4.28,4.28,160816,6986.51
20200609,4.30,4.28,132052,5681.94
20200610,4.26,4.28,72863,3118.60
20200611,4.27,4.28,95477,4090.61
20200612,4.21,4.29,91806,3917.29
20200615,4.26,4.27,58128,2483.69
20200616,4.27,4.29,79984,3422.99
20200617,4.30,4.26,87407,3742.55
20200618,4.27,4.27,84551,3612.76
20200619,4.27,4.24,135086,5702.53
20200622,4.22,4.14,139870,5830.42
20200623,4.15,4.16,53776,2230.96
20200624,4.16,4.21,54620,2290.49
20200629,4.20,4.14,76453,3178.28
20200630,4.15,4.14,55157,2285.22
20200701,4.17,4.11,71268,2941.49
20200702,4.13,4.09,96669,3940.88
20200703,4.10,4.02,162421,6553.49
20200706,4.01,4.10,292363,11801.76
20200707,4.10,4.08,170351,6950.77
20200708,4.08,4.08,249790,10160.51
20200709,4.07,4.28,261586,11087.56
20200710,4.38,4.49,297288,13286.07
20200713,4.58,4.57,282465,13013.53
20200714,4.56,4.66,175858,8117.32
20200715,4.67,4.80,194745,9349.93
20200716,4.83,4.56,204251,9532.03
20200717,4.48,4.59,143395,6471.17
20200720,4.65,4.82,107723,5132.90
20200721,5.00,4.91,199831,9938.26
20200722,4.81,4.98,146418,7339.63
20200723,5.00,5.06,142882,7191.24
20200724,5.07,4.97,219272,11132.37
20200727,4.97,5.04,120046,6040.52
20200728,5.07,5.20,173131,8921.92
20200729,5.23,5.46,211874,11455.82
20200730,5.56,5.73,266528,15196.91
20200731,5.88,5.93,292658,17273.53
20200803,6.01,6.23,136019,8419.26
20200804,6.30,6.54,188827,12294.07
20200805,6.83,6.22,510572,33026.56
20200806,6.11,6.33,275278,17269.42
20200807,6.38,6.65,251084,16275.46
20200810,6.75,6.98,97637,6766.79
20200811,7.30,7.14,437083,31328.92
20200812,7.15,7.12,221284,15498.59
20200813,7.18,7.16,168232,12152.74
20200814,7.11,6.85,262438,18159.36
20200817,6.78,6.82,200802,13706.41
20200818,6.82,7.09,165520,11620.93
20200819,7.14,7.05,207965,14800.43
