date,open,close,volume,turn
20200511,11.65,11.95,74712,8908.44
20200512,11.99,12.00,63506,7517.73
20200513,12.36,12.08,72366,8902.93
20200514,11.95,11.43,46792,5395.64
20200515,11.43,11.08,39975,4477.41
20200518,11.09,11.01,23506,2593.42
20200519,11.06,11.05,20840,2293.88
20200520,11.00,10.85,19405,2114.02
20200521,10.90,10.94,13518,1479.75
20200522,10.88,10.93,9856,1077.40
20200525,10.85,11.02,9059,995.61
20200526,11.05,11.01,14267,1568.55
20200527,11.01,11.03,10638,1173.48
20200528,11.00,10.89,12931,1411.37
20200529,10.92,11.00,12130,1332.40
20200601,11.05,11.17,18536,2068.54
20200602,11.31,11.42,21486,2440.03
20200603,11.42,11.30,18947,2168.06
20200604,11.33,11.35,11209,1272.88
20200605,11.35,11.47,14702,1674.53
20200608,11.59,11.36,20221,2300.66
20200609,10.91,10.72,14687,1577.36
20200610,10.75,10.63,12287,1307.92
20200611,10.59,10.56,9622,1020.40
20200612,10.46,10.57,9334,982.89
20200615,10.52,10.67,7895,838.09
20200616,10.67,10.83,15227,1645.19
20200617,10.80,10.81,8550,921.47
20200618,10.83,10.73,7400,794.64
20200619,10.75,10.80,7636,822.44
20200622,10.79,10.65,10222,1094.44
20200623,10.67,10.54,11251,1187.39
20200624,10.56,10.42,11175,1167.49
20200629,10.43,10.41,7054,732.62
20200630,10.41,10.53,6385,671.37
20200701,10.56,10.50,7624,798.24
20200702,10.51,10.69,18091,1923.26
20200703,10.73,10.89,19417,2093.46
20200706,10.84,11.16,27554,3046.15
20200707,11.17,11.12,38082,4247.91
20200708,11.10,11.24,20831,2327.61
20200709,11.28,11.43,27919,3161.35
20200710,11.38,11.28,43324,4862.64
20200713,11.34,11.53,50883,5836.53
20200714,11.52,11.40,25904,2951.25
20200715,11.40,11.14,24593,2765.22
20200716,11.18,11.04,33473,3738.66
20200717,11.10,11.57,47579,5386.79
20200720,11.59,11.85,47099,5584.40
20200721,11.79,11.80,29567,3484.41
20200722,12.00,11.81,29551,3487.94
20200723,11.80,12.25,59328,7121.49
20200724,12.20,11.96,31566,3799.23
20200727,11.90,11.98,21039,2491.90
20200728,12.00,12.14,24097,2927.48
20200729,12.20,12.15,17418,2111.13
20200730,12.15,12.00,20297,2447.04
20200731,11.94,11.81,22974,2724.31
20200803,11.88,12.49,34550,4238.78
20200804,12.46,13.02,59906,7686.37
20200805,12.97,13.93,80362,10890.53
20200806,13.93,13.26,58804,7890.52
20200807,13.70,13.00,28873,3776.49
20200810,12.91,13.00,16957,2209.66
20200811,13.06,13.06,26513,3441.56
20200812,12.91,13.10,19234,2486.40
20200813,13.05,13.36,29311,3935.47
20200814,13.32,13.10,18235,2391.29
20200817,13.16,13.24,13662,1801.24
20200818,14.00,13.25,19271,2579.44
20200819,13.25,12.81,20634,2672.48
20200820,12.77,12.60,11950,1516.97
20200821,12.55,12.55,13516,1701.81
20200824,12.61,12.72,8908,1128.75
20200825,12.77,12.30,19911,2472.85
20200826,12.25,11.89,13902,1677.52
20200827,11.87,12.20,13413,1620.75
20200828,12.21,12.42,18912,2353.91
20200831,12.37,12.44,10706,1338.87
20200901,12.38,12.48,7819,969.65
20200902,12.39,12.29,11579,1425.77
20200903,12.31,12.01,13263,1599.31
20200904,11.83,12.13,8935,1068.02
20200907,12.11,11.97,14098,1703.07
20200908,11.92,12.35,16152,1971.12
20200909,12.26,12.52,21506,2674.27
20200910,12.58,12.08,18667,2295.67
20200911,12.25,12.00,10708,1288.07
20200914,11.92,11.55,24552,2872.58
20200915,11.61,11.50,16319,1866.57
20200916,11.50,11.42,17174,1973.51
20200917,11.41,11.46,10723,1221.77
20200918,11.50,11.51,10493,1204.09
20200921,11.52,11.20,21699,2462.79
20200922,11.38,10.98,20085,2221.61
20200923,10.97,11.13,10087,1116.02
20200924,11.82,10.72,25825,2838.30
20200925,10.70,10.76,8582,919.54
20200928,10.75,10.66,5605,599.63
20200929,10.62,10.66,5903,632.32
20200930,10.76,10.65,6335,675.18
20201009,10.78,10.85,14831,1602.15
